"date","consumption_real","consumption_nominal","consumption_deflator","gross_disposable_income","final_consumption_hh","currency_deposits","equities","superannuation","household_debt","housing_wealth","housing_loan_flow","house_price_index","working_age_population","unemployment_rate","gross_disposable_income_billions","final_consumption_hh_billions","illiquid_financial_wealth","liquid_assets","net_liquid_assets","final_consumption_hh_sa","annualised_income","real_gdi","real_consumption_per_working_age","real_gdi_per_working_age","real_housing_wealth","real_illiquid_financial_wealth","real_household_debt","consumption_income_ratio","housing_wealth_income_ratio","illiquid_financial_income_ratio","liquid_assets_income_ratio","net_liquid_assets_income_ratio","debt_income_ratio","lcons","lgdi","lperm_income","permanent_income_per_working_age","disposable_permanent_income_ratio","log_disposable_permanent_income_ratio","lcons_perm_income_ratio","credit_conditions_index","long_run_fitted_ratio","ecm_residual","ecm_fitted","d_lcons_actual"
2011-12-01,265385,200001,75.3625864310342,241023,200001,691.2,596.6,1485.9,1571,4167.6,38597.6,99.4,18195067,5.1967788,241.023,200.001,2082.5,691.2,-879.8,200001,964.092,319817.845185774,0.0145855467308804,0.0175771732627186,5530.0649796751,2763.30749596252,2084.58875205624,0.829800475473295,4.32282396285832,2.16006356239861,0.716944026088797,-0.912568510059206,1.629512536148,-4.22772419053161,-4.04115419244554,-4.23554319382037,0.0144719469901563,1.21456865995118,0.194389001374834,0.0078190032887635,NA,0.00739122441282068,0.000427778875942825,0.00111566983501025,-0.000189782958001317
2012-03-01,269320,203833,75.6843160552503,240463,203833,701.4,615,1551,1586.3,4193.2,40285.1,100,18292117,5.1831604,240.463,203.833,2166,701.4,-884.9,203833,961.852,317718.402613905,0.0147232821657548,0.0173691433645381,5540.38170463075,2861.8875255724,2095.94283555656,0.847668872134175,4.35950645213609,2.2519056985898,0.729218216523956,-0.919996007701809,1.64921422422576,-4.2183252173192,-4.05306001689757,-4.23006869851269,0.0145513908551685,1.19364145581787,0.177008681615119,0.0117434811934869,NA,0.00541805386607288,0.00632542732741402,0.00762398718342832,0.00939897321240757
2012-06-01,270480,206577,76.3742236024845,245459,206577,710.5,610.7,1674,1610.3,4221,39834.8,100.4,18369580,5.1625907,245.459,206.577,2284.7,710.5,-899.8,206577,981.836,321389.846497916,0.0147243431804102,0.0174957645464902,5526.73376029277,2991.45430517434,2108.43387211548,0.841594726614221,4.29908864616901,2.32696702911688,0.723644274603905,-0.916446331159175,1.64009060576308,-4.21825315618399,-4.04579645326051,-4.22454053115512,0.0146320561392647,1.19571469518497,0.178744077894613,0.00628737497113541,NA,0.00683398171186562,-0.000546606740730218,-0.00135221919166251,0.0000720611352136302
2012-09-01,271290,208903,77.0035755096023,242304,208903,733,626.5,1725,1617.1,4206.3,40900.9,100.2,18450717,5.4885624,242.304,208.903,2351.5,733,-884.1,208903,969.216,314665.907909413,0.0147034936365888,0.0170543999948301,5462.47362172874,3053.75430223597,2100.03235472923,0.86215250264131,4.33989946513471,2.42618776413101,0.756281365557316,-0.912180566561014,1.66846193211833,-4.21967015108169,-4.07134704433254,-4.21994472655045,0.014699456972141,1.16020612374677,0.148597682217907,0.000274575468754534,NA,-0.00635649291811122,0.00663106838686576,-0.000223613443929662,-0.00141699489770364
2012-12-01,271886,210348,77.366249089692,246628,210348,745.6,641.1,1783.3,1631.9,4312.9,41694.9,102.4,18526774,5.4321685,246.628,210.348,2424.4,745.6,-886.3,210348,986.512,318779.833456938,0.0146753018091547,0.0172064404443503,5574.65309582216,3133.66620267366,2109.31771825736,0.852895859350925,4.37186775224224,2.45754739932206,0.755794151515643,-0.898417860096988,1.65421201161263,-4.2215893472679,-4.06247152081058,-4.21522053037825,0.0147690643805701,1.16503253022492,0.152749009567671,-0.00636881688964408,NA,-0.00983425440373699,0.00346543751409291,-0.00097436750998529,-0.00191919618620329
2013-03-01,273552,212524,77.6905305024273,250783,212524,755.3,664,1851.3,1647,4368.2,44490.8,103.1,18619113,5.6404629,250.783,212.524,2515.3,755.3,-891.7,212524,1003.132,322797.383900171,0.0146919995598072,0.0173368830137167,5622.56425815437,3237.58891042894,2119.94948335247,0.847441812244052,4.35456151334022,2.50744667700761,0.752941786325229,-0.888915915353114,1.64185770167834,-4.22045218098611,-4.05491908078239,-4.21041148689038,0.014840260508878,1.16823306459783,0.155492406107984,-0.0100406940957365,NA,-0.0115448344102715,0.00150414031453496,-0.00497395639583457,0.00113716628178384
2013-06-01,274290,213978,78.0115935688505,252282,213978,761.7,661,1798.7,1683.4,4447.4,47780,105.7,18691919,5.695248,252.282,213.978,2459.7,761.7,-921.7,213978,1009.128,323390.394246137,0.0146742557572607,0.0173010804426307,5700.94750862238,3152.99289179261,2157.88438998402,0.848169905106191,4.4071713400084,2.43745094774895,0.754810093466835,-0.913362824141239,1.66817291760807,-4.22166062956182,-4.05698632609728,-4.20580873206658,0.0149087240290519,1.16046687891713,0.148822405969306,-0.0158518974952351,NA,-0.00578574787216402,-0.0100661496230711,0.0052321809700693,-0.00120844857570557
2013-09-01,276681,217452,78.593036746289,255284,217452,788,682.1,1887.2,1694.2,4530.9,48900.2,108.3,18767916,5.706719,255.284,217.452,2569.3,788,-906.2,217452,1021.136,324817.579990067,0.0147422335010451,0.0173070670174604,5765.01454527896,3269.11913111859,2155.66171017052,0.851804265053822,4.43711709311982,2.51611930242397,0.771689569264035,-0.887443004653641,1.65913257391768,-4.21703887717041,-4.05664036277195,-4.20133368098774,0.0149755908351987,1.15568508834935,0.144693318215794,-0.0157051961826706,NA,-0.0192279358290968,0.00352273964642614,0.00219994203199437,0.00462175239140361
2013-12-01,277930,219587,79.0080236030655,259998,219587,808.4,690.8,1940.5,1730.1,4703.7,52530.6,112.6,18825023,5.9002397,259.998,219.587,2631.3,808.4,-921.7,219587,1039.992,329077.969734092,0.0147638597838632,0.0174808800889163,5953.44597357767,3330.42124078383,2189.77759612363,0.844571881322164,4.52282325248656,2.53011561627397,0.777313671643628,-0.886256817360134,1.66357048900376,-4.21557299102399,-4.04664756168601,-4.19669309740869,0.0150452478156296,1.16188714889471,0.150045535722683,-0.0188798936152992,NA,-0.0227309112485748,0.0038510176332756,-0.00557540991363581,0.0014658861464234
2014-03-01,280126,222395,79.3910597374039,263299,222395,818.1,710.2,1986.6,1751.9,4779.7,53574.7,114.2,18920596,5.8752718,263.299,222.395,2696.8,818.1,-933.8,222395,1053.196,331648.174077655,0.0148053475693895,0.0175284210961248,6020.45118910047,3396.85603003665,2206.67164009982,0.844648099688947,4.53828157342033,2.5605870132435,0.776778491372926,-0.8866345865347,1.66341307790763,-4.21276684121719,-4.04393165278056,-4.19211025406985,0.0151143560645483,1.15972000535563,0.148178601289287,-0.0206565871473421,NA,-0.0222060989151068,0.00154951176776467,0.00304211978954228,0.00280614980680127
2014-06-01,281366,224095,79.6453729306313,267755,224095,825.2,725.5,2012.8,1790.1,4873.9,53808.6,116.4,18975993,6.0488064,267.755,224.095,2738.3,825.2,-964.9,224095,1071.02,336183.999330641,0.014827471742849,0.0177162796872154,6119.50176219907,3438.11561079007,2247.58819518508,0.836940486638905,4.55070867023958,2.55672162984818,0.77048047655506,-0.900916882971373,1.67139735952643,-4.21127361997912,-4.03327130577919,-4.18734508562113,0.0151865503896412,1.16657695346665,0.154073779841941,-0.0239285343579967,NA,-0.0167026409522665,-0.00722589340573014,-0.00224610804608272,0.00149322123806517
2014-09-01,283963,226244,79.6737603138437,269340,226244,854.7,738.6,2064,1812,4955.8,55192,117.8,19046274,6.2367418,269.34,226.244,2802.6,854.7,-957.3,226244,1077.36,338053.581177843,0.0149091103068243,0.0177490663621579,6220.11560704372,3517.59473754,2274.27448241721,0.839994059552981,4.59994802108859,2.60135887725551,0.793328135442192,-0.888560926709735,1.68188906215193,-4.20578282288967,-4.03142236375915,-4.18266740396527,0.0152577546433972,1.16328167394138,0.151245040206118,-0.0231154189244034,NA,-0.0297486867282861,0.00663326780388274,-0.000966464562417934,0.0054907970894531
2014-12-01,285727,228393,79.9339929373143,272614,228393,880.2,763.2,2123.7,1845.1,5123.9,56767.5,120.2,19109496,6.1050227,272.614,228.393,2886.9,880.2,-964.9,228393,1090.456,341048.895447759,0.0149520950212397,0.017847090025177,6410.16395117188,3611.60489288201,2308.27953439904,0.837788961682085,4.69885992648947,2.64742456366878,0.807185250940891,-0.88485917817867,1.69204442911956,-4.20290385376348,-4.02591480784592,-4.17796482608169,0.0153296743945144,1.16421846712957,0.152050018235764,-0.0249390276817936,NA,-0.036521570410756,0.0115825427289625,0.00395507530767161,0.0028789691261899
2015-03-01,286815,230033,80.2025696006136,273961,230033,894.1,798.1,2229.7,1877.5,5247.4,58178,122.1,19198121,6.1036894,273.961,230.033,3027.8,894.1,-983.4,230033,1095.844,341586.312463864,0.0149397433217553,0.0177926950488469,6542.68314111453,3775.19076393387,2340.94744014989,0.839656009431999,4.78845529108158,2.7629845123941,0.815900803399024,-0.897390504487865,1.71329130788689,-4.20373028003046,-4.02896729643155,-4.17349490019218,0.0153983502766732,1.15549359049202,0.144527603760634,-0.0302353798382722,NA,-0.0365335584847364,0.00629817864646422,0.00325057303355051,-0.0008264262669746
2015-06-01,288596,232615,80.6022952501074,277895,232615,900.5,798.2,2242,1920.7,5469.8,58332.1,127.8,19256097,6.0080624,277.895,232.615,3040.2,900.5,-1020.2,232615,1111.58,344773.060292758,0.014987253128191,0.0179046179655596,6786.15910753821,3771.85288652924,2382.93462244481,0.837060760359129,4.92074344626568,2.73502581910434,0.810108134367297,-0.917792691484194,1.72790082585149,-4.2005552306113,-4.02269661250555,-4.16897095156158,0.0154681694323806,1.15751369571105,0.146274339056029,-0.0315842790497198,NA,-0.0289272696882928,-0.00265700936142701,0.00561431141572722,0.00317504941915203
2015-09-01,291247,235310,80.793965259728,279299,235310,937.7,799.1,2217.4,1939.3,5596.1,59715.2,130.4,19326545,6.1742067,279.299,235.31,3016.5,937.7,-1001.6,235310,1117.196,345692.898104628,0.0150697913155197,0.0178869476207272,6926.38365007862,3733.57092983724,2400.30303472016,0.842502121382461,5.00905839261866,2.70006337294441,0.839333474162099,-0.896530241783895,1.73586371594599,-4.19506311411581,-4.0236840153184,-4.16461234347429,0.0155357362624638,1.15134212621415,0.140928328155887,-0.0304507706415249,NA,-0.0467070775241508,0.0162563068826259,-0.00252924361999745,0.00549211649549086
2015-12-01,292695,237129,81.0157331010096,277481,237129,957.4,829.5,2293.8,1962.6,5638.4,55699.5,130.6,19391549,5.7396695,277.481,237.129,3123.3,957.4,-1005.2,237129,1109.924,342502.609528991,0.0150939463371389,0.017662467785786,6959.63584378123,3855.17711245778,2422.49242817201,0.854577430526775,5.07998745860077,2.81397645244179,0.862581582162382,-0.905647593889311,1.76822917605169,-4.19346152037032,-4.03631335484939,-4.16076337381554,0.0155956480653561,1.13252541425457,0.124450018966152,-0.032698146554778,NA,-0.0523898314531377,0.0196916848983597,0.0156536917127363,0.00160159374549362
2016-03-01,295147,238563,80.8285362886968,279004,238563,970.1,833.1,2275.1,1989.1,5643.1,53261.4,130.4,19489481,5.6538755,279.004,238.563,3108.2,970.1,-1019,238563,1116.016,345180.07229956,0.0151439127599139,0.0177110961702654,6981.56895956204,3845.42408252747,2460.88830916781,0.855052257315307,5.05646872446273,2.78508551848719,0.869252770569597,-0.913069346676033,1.78232211724563,-4.1901566257947,-4.03356393354862,-4.15694739060753,0.0156552744908555,1.13131814971438,0.123383457058917,-0.0332092351871642,NA,-0.0531957382835005,0.0199865030963362,0.00193581994912769,0.00330489457562155
2016-06-01,296579,240364,81.0455224409011,282304,240364,980.7,849.3,2424,2028.1,5775.2,56223.5,133,19555829,5.6959527,282.304,240.364,3273.3,980.7,-1047.4,240364,1129.216,348327.69472966,0.015165759528783,0.0178119625984488,7125.87176449052,4038.84126033849,2502.42078639064,0.8514367490365,5.11434481976876,2.89873682271594,0.868478661301292,-0.927546191339832,1.79602485264112,-4.18871505477114,-4.02788499132004,-4.15307551862891,0.0157160072082553,1.13336436936046,0.125190527308873,-0.0356395361422353,NA,-0.0494729326607127,0.0138333965184774,-0.00155357924869143,0.00144157102355358
2016-09-01,298415,242547,81.2784209909019,284638,242547,1006,873,2503.4,2058.6,5895.4,56557.6,135,19644037.9921,5.6649795,284.638,242.547,3376.4,1006,-1052.6,242547,1138.552,350201.193047121,0.0151911231346635,0.0178273526648623,7253.33972797025,4154.11613419255,2532.77558163985,0.852124452813749,5.17798045236406,2.9655211180517,0.883578439983418,-0.924507620205313,1.80808606018873,-4.18704402602529,-4.02702133458272,-4.14929389310752,0.0157755517788816,1.13006206785917,0.1222725585248,-0.0377501329177665,NA,-0.0564710763257382,0.0187209434079717,0.00144633233628476,0.00167102874585368
2016-12-01,300483,244834,81.4801502913642,286091,244834,1030.9,895.8,2552,2082.5,6147.7,60036.5,140.6,19717036.0121,5.8343211,286.091,244.834,3447.8,1030.9,-1051.6,244834,1144.364,351117.418140454,0.0152397652373105,0.0178078194879281,7545.02781108833,4231.46003986374,2555.83721010971,0.855790640041106,5.37215431453628,3.01285255390767,0.900849729631481,-0.918938379746304,1.81978810937779,-4.18384713321824,-4.0281176210722,-4.14565860494646,0.0158330048214085,1.12472772469881,0.117540983874268,-0.0381885282717747,NA,-0.0652189967473413,0.0270304684755666,-0.0060322379846223,0.00319689280705138
2017-03-01,302060,246873,81.7297887836854,288730,246873,1040.7,916.6,2615.2,2108.7,6302.4,62646.1,143.7,19826303.9987,5.8470915,288.73,246.873,3531.8,1040.7,-1068,246873,1154.92,353273.884952992,0.0152353156705257,0.0178184438701311,7711.26426948269,4321.31301519405,2580.08742146772,0.855030651473695,5.45700135074291,3.05804731063623,0.901101374987012,-0.924739375887507,1.82584075087452,-4.18413914667211,-4.02752118566098,-4.1421144823679,0.0158892184865017,1.12141726072106,0.114593296706917,-0.0420246643042077,NA,-0.0636538521039468,0.0216291877997391,-0.00287545782709735,-0.000292013453868201
2017-06-01,303776,249401,82.1002975876962,289887,249401,1042,920.8,2631.9,2147.5,6466.3,61051,146.5,19894720.9994,5.6237753,289.887,249.401,3552.7,1042,-1105.5,249401,1159.548,353088.854142525,0.015269176180413,0.0177478665899951,7876.09812631064,4327.26811520403,2615.70306454264,0.860338683693991,5.57656949087058,3.0638662651309,0.8986260163443,-0.953388734230925,1.85201475057522,-4.18191911140912,-4.03148996239731,-4.13879574676878,0.0159420382003877,1.11327462441807,0.107305784371468,-0.0431233646403424,NA,-0.0544536822394951,0.0113303175991527,0.00944177735298853,0.00222003526298309
2017-09-01,305890,251382,82.1805224100167,291660,251382,1063.8,932.6,2628.5,2169.4,6474,61446,146.2,19977533.9985,5.4637787,291.66,251.382,3561.1,1063.8,-1105.6,251382,1166.64,354901.613480679,0.0153116996333465,0.0177650361404629,7877.7790772609,4333.2652258316,2639.79825922302,0.86190084344785,5.54926969759309,3.05244119865597,0.911849413700884,-0.947678804086951,1.85952821778784,-4.17913806088593,-4.03052301514798,-4.13554756482016,0.0159939050319449,1.11073787827178,0.105024549672178,-0.0435904960657734,NA,-0.0611456423148274,0.017555146249054,0.0049127797531363,0.00278105052319333
2017-12-01,308866,255200,82.6248275951383,297294,255200,1077.3,959,2724.2,2203.4,6634.9,59375,147.6,20037419.9993,5.6133529,297.294,255.2,3683.2,1077.3,-1126.1,255200,1189.176,359811.945940439,0.0154144595467276,0.0179569997511161,8030.1529130094,4457.74001253919,2666.7529169279,0.858409520541955,5.57940960799747,3.0972707151843,0.905921411128378,-0.946958229900368,1.85287964102875,-4.17244927847742,-4.01977528178237,-4.13207439632902,0.0160495511371639,1.11884747415367,0.112299114546654,-0.0403748821483987,NA,-0.0596200957072146,0.0192452135588159,-0.00696488489876568,0.00668878240850823
2018-03-01,310944,258080,82.9988679633632,299881,258080,1087.3,961.3,2707.6,2231.6,6644.6,57785.8,146.6,20145554.9993,5.532589,299.881,258.08,3668.9,1087.3,-1144.3,258080,1199.524,361307.33750775,0.0154348688835232,0.0179348415826868,8005.65135771854,4420.42173589585,2688.71137011779,0.860608041189672,5.53936394769925,3.05862992320287,0.906442889012642,-0.953961738156135,1.86040462716878,-4.17112611581478,-4.02101000089518,-4.12874246446601,0.016103116336226,1.11374973689658,0.10773246357083,-0.0423836513487723,NA,-0.0575804801415537,0.0151968287927814,0.0024904651607068,0.00132316266264176
2018-06-01,313026,260708,83.2863723780133,302621,260708,1088.8,983.2,2815.5,2261.2,6610.1,56715.9,145.6,20215890.9991,5.3434407,302.621,260.708,3798.7,1088.8,-1172.4,260708,1210.484,363349.959134357,0.0154841555098381,0.0179734823041207,7936.59251960047,4561.01027279562,2714.96997100204,0.861500028087939,5.460708278672,3.13816622111486,0.899474920775492,-0.96853820455289,1.86801312532838,-4.16793800305715,-4.01885781264653,-4.12544592491142,0.0161562884900821,1.11247594490246,0.106588112264896,-0.0424920781457301,NA,-0.0505191388787451,0.00802706073301499,0.0069546797657024,0.00318811275762698
2018-09-01,313509,262500,83.7296536941523,305592,262500,1117,1002,2863.2,2276.6,6550.1,53970.2,143.4,20307320.9991,5.020349,305.592,262.5,3865.2,1117,-1159.6,262500,1222.368,364974.63744,0.0154382254564201,0.017972564547346,7822.915432,4616.285664,2718.988912,0.858988455195162,5.35853360035603,3.16205921620985,0.913800099479044,-0.948650488232676,1.86245058771172,-4.17090867256966,-4.01890887566209,-4.12224981343394,0.0162080083964247,1.10886940009918,0.103340937771852,-0.0486588591357133,NA,-0.0608718794469659,0.0122130203112526,0.00883607664134746,-0.00297066951250269
2018-12-01,314328,264497,84.1468147921916,309764,264497,1126.5,994.5,2751.9,2307,6480.1,50293.3,140,20376418.9986,5.0132009,309.764,264.497,3746.4,1126.5,-1180.5,264497,1239.056,368123.262615455,0.0154260667697104,0.0180661411919704,7700.94508746791,4452.21843423555,2741.63675202365,0.85386616908356,5.22986854508594,3.02359215402694,0.909159876551181,-0.952741441871877,1.86190131842306,-4.17169655309188,-4.01371574494293,-4.11899379137921,0.016260868038607,1.11101948242106,0.105278046436288,-0.0527027617126681,NA,-0.0579942979693706,0.00529153625670251,0.00185079759826756,-0.000787880522224782
2019-03-01,315454,265972,84.3140362778725,311952,265972,1131.9,1028.2,2894.6,2327.1,6352.2,46263.1,135.8,20481867.9992,5.0924184,311.952,265.972,3922.8,1131.9,-1195.2,265972,1247.808,369988.217586814,0.01540162254792,0.018064183286469,7533.97688027311,4652.60610590588,2760.03866346833,0.852605529055752,5.09068702877366,3.14375288505924,0.907110709339899,-0.957839667641175,1.86495037698107,-4.17328241485801,-4.01382412512116,-4.11583870139147,0.0163122535608943,1.1073996133664,0.102014576270316,-0.0574437134665375,NA,-0.0556915048044991,-0.00175220866203842,0.00199046966252841,-0.00158586176612818
2019-06-01,316422,268576,84.8790539216616,312108,268576,1136.2,1055.9,3115.2,2339.4,6413.4,45289.7,134.8,20541778.999,5.261443,312.108,268.576,4171.1,1136.2,-1203.2,268576,1248.432,367709.093798403,0.01540382651451,0.0179005476505372,7555.92776271893,4914.16881702014,2756.15701626355,0.860522639599113,5.1371640585951,3.34107103951196,0.910101631486537,-0.963768951773104,1.87387058325964,-4.17313932545917,-4.02292397160137,-4.11305125949777,0.0163577864505107,1.09431356771247,0.0901272878964008,-0.0600880659613985,NA,-0.0547846304663397,-0.00530343549505875,0.00207114403708688,0.000143089398842555
2019-09-01,315911,269167,85.2034275476321,320361,269167,1162.1,1072.8,3178.4,2344.5,6633.4,49987,138.1,20634169.9992,5.2297332,320.361,269.167,4251.2,1162.1,-1182.4,269167,1281.444,375995.437297291,0.0153100900114833,0.0182219802062244,7785.3675502569,4989.4706379311,2751.64986606828,0.840199025474387,5.17650400641776,3.31750743692272,0.906867565028203,-0.922709068831724,1.82957663385993,-4.179243190069,-4.00512670994809,-4.10981352301128,0.0164108344839749,1.11036280476889,0.104686813063187,-0.0694296670577206,NA,-0.0647988219614821,-0.00463084509623846,-0.0038753659105868,-0.00610386460983126
2019-12-01,316935,271299,85.600832978371,320200,271299,1175,1085.8,3240.5,2364.7,6847.5,54389,143.5,20709333.9988,5.0327678,320.2,271.299,4326.3,1175,-1189.7,271299,1280.8,374061.780544713,0.0153039687330536,0.0180624727268577,7999.3380458461,5054.03960390565,2762.47311822012,0.847279825109307,5.34626795752655,3.37781074328545,0.91739537788882,-0.928872579637726,1.84626795752655,-4.17964308990341,-4.01391882304238,-4.10693668201221,0.0164581138204062,1.09748133497912,0.0930178589698336,-0.0727064078911939,NA,-0.0665095256167824,-0.00619688227441145,0.0140083850036205,-0.000399899834406803
2020-03-01,312738,268651,85.9028963541367,325355,268651,1193.2,1022.6,2965,2382.8,6949.6,54636.6,145.8,20806970.9985,5.2003374,325.355,268.651,3987.6,1193.2,-1189.6,268651,1301.42,378747.415755013,0.015030443403922,0.0182029097739559,8090.06482313485,4641.98550833609,2773.82963919732,0.825716525026509,5.34001321633293,3.06403774338799,0.91684467735243,-0.914078468134807,1.83092314548724,-4.19767757439346,-4.00617381998858,-4.1039137961515,0.0165079400915912,1.10267602577672,0.0977399761629245,-0.0937637782419589,NA,-0.0706358759559475,-0.0231279022860114,-0.00366315081788701,-0.0180344844900562
2020-06-01,272884,233968,85.7389953240205,336186,233968,1228.3,1054.9,3131.5,2387.3,6922.4,47160,143.2,20829007.999,7.4256962,336.186,233.968,4186.4,1228.3,-1159,233968,1344.744,392103.964747316,0.0131011520094044,0.0188248986589347,8073.8058264378,4882.72574711072,2784.38065547425,0.69594807636249,5.14774559321328,3.11315759728246,0.913408053874938,-0.861874081609585,1.77528213548452,-4.3350551129923,-3.97257488863419,-4.09997362892598,0.0165731124467736,1.13586984456861,0.127398740291794,-0.235081484066318,NA,-0.08835165514059,-0.146729828925728,-0.0625400423254798,-0.13737753859884
2020-09-01,293603,252473,85.9912875549637,347291,252473,1293.5,1062.4,3170.5,2390.9,7140.6,58339.8,144.3,20819702.9985,6.9293545,347.291,252.473,4232.9,1293.5,-1097.4,252473,1389.164,403867.659009082,0.0141021704306326,0.0193983391135877,8303.86449957025,4922.47542786753,2780.39795423669,0.726978240150191,5.14021382644526,3.04708443351541,0.931135560668143,-0.789971522440835,1.72110708310898,-4.26142656219367,-3.94256782927949,-4.09525145493659,0.0166515586398071,1.16495635833238,0.152683625657094,-0.166175107257084,NA,-0.115268593543916,-0.050906513713168,0.060923724528924,0.0736285507986283
2020-12-01,307181,265664,86.4845156438712,340239,265664,1321,1116.4,3334.3,2408.8,7511.6,67513.7,148.7,20824389.9993,6.5451713,340.239,265.664,4450.7,1321,-1087.8,265664,1360.956,393410.308732083,0.014751020318498,0.0188918046936936,8685.48542369309,5146.23914681703,2785.23846964587,0.780815838278387,5.51935551186078,3.27027471865365,0.970641225726622,-0.799291086559742,1.76993231228636,-4.21644302445327,-3.9690270650446,-4.09146472323983,0.0167147331617011,1.13024865613655,0.12243765819523,-0.124978301213445,NA,-0.126861666751098,0.0018833655376532,0.0206553369635877,0.0449835377403991
2021-03-01,311628,270970,86.9530337453631,347236,270970,1334.7,1144.6,3401.3,2434.1,7960.9,80895.9,156.7,20843311.9987,5.6719257,347.236,270.97,4545.9,1334.7,-1099.4,270970,1388.944,399337.418193896,0.0149509828389767,0.0191590193640436,9155.40224083847,5227.99470494889,2799.32728641547,0.780362635210635,5.73162056929581,3.27291813060858,0.960945869667892,-0.791536591828036,1.75248246149593,-4.20297823956877,-3.95498168916658,-4.08737023221763,0.0167833117880458,1.14155177512045,0.132388543051048,-0.115608007351134,NA,-0.123991602567064,0.00838359521593046,0.0138779968200873,0.0134647848845084
2021-06-01,314835,276507,87.8260040973843,345806,276507,1340.5,1179.7,3519.5,2484.8,8378.5,86104.4,167.2,20872914.9991,5.02515,345.806,276.507,4699.2,1340.5,-1144.3,276507,1383.224,393739.876422658,0.0150834227041875,0.0188636745964632,9539.88523798674,5350.57930540637,2829.23039199731,0.799601510673615,6.05722572772017,3.39728055614998,0.969112739512906,-0.82727020352452,1.79638294303743,-4.19415897238236,-3.97051718531135,-4.08386464081044,0.0168422504687415,1.12002102281244,0.113347455499094,-0.110294331571922,NA,-0.115940034196754,0.00564570262483205,0.0247117779225812,0.00881926718640091
2021-09-01,299980,263957,87.9915327688513,365883,263957,1415.5,1205.4,3581.5,2531.1,8961.9,89720.2,175.6,20893105.9966,4.7065353,365.883,263.957,4786.9,1415.5,-1115.6,263957,1463.532,415816.145584319,0.0143578460784537,0.0199020741890644,10184.9572544013,5440.18253730721,2876.52677519444,0.721424608413072,6.12347389739343,3.27078601629483,0.967180765435945,-0.762265532970922,1.72944629840687,-4.24345872114902,-3.91693132207707,-4.07885664124844,0.0169268080070439,1.17577243038276,0.161925319171369,-0.164602079900575,NA,-0.134884695581989,-0.0297173843185868,-0.00918275756880184,-0.0492997487666527
2021-12-01,319365,283711,88.8359713807086,362013,283711,1462.7,1226.1,3681,2586.8,9528.5,91422.9,183.9,20958897.996,4.1988746,362.013,283.711,4907.1,1462.7,-1124.1,283711,1448.052,407507.223001576,0.0152376809153301,0.0194431607558445,10725.9478923975,5523.77592514918,2911.88350821787,0.783703900136183,6.58021949488002,3.38875951968576,1.01011565882993,-0.776284277083972,1.7863999359139,-4.1839839112129,-3.940259902845,-4.07469873909634,0.0169973345380861,1.14389469197526,0.134438836251341,-0.109285172116563,NA,-0.146819341507656,0.0375341693910933,0.042094202584865,0.0594748099361162
