date,cons_real,cons_nom,cons_deflator,cons_deflator_norm,ydi_nom,ydi_ann_nom,ydi_ann_r,ydi_ann_8qma,pop_millions,prime_age_share,cons_real_pc,ydi_real_pc,ln_cons_real_pc,ln_ydi_real_pc,d_ln_cons_pc,d_ln_ydi_pc,unemp_rate,fin_deposits,fin_equities,fin_super,fin_loans,housing_wealth,closing_net_worth,fin_deposits_r,fin_equities_r,fin_super_r,fin_loans_r,housing_wealth_r,eq_y,super_y,ilfa_y,nla_y,nla_y_unrestricted,ha_y,debt_y,networth_y,ln_networth_y,hpi,ln_hpi,ln_hp_over_y,mortgage_rate,hicp_4q_ann,real_rate,mortgage_burden,housing_loan_flow,fhb_loans,non_fhb_loans,cci_ratio,fhb_share,ln_y_over_c,d2000_gst,d2008_gfc,d2020_covid,d2020_rebound,d_neg_gearing_8587,d_recession_1991,d_apra_2014,d_apra_2017,d_jobkeeper_2020,compensation_of_employees,prop_inc_rec,social_assistance_benefits,prop_inc_pay,gos_dwellings,gross_mixed_income,income_tax_payable,total_income_rec,total_income_pay,wage_share,labour_force,pop_total_thousands,m3_aggregate,credit_total_d02,m3_household_proxy,labour_transfer_nom,labour_transfer_real_pc,ln_labour_transfer_real_pc,scaled_income_real_pc,ln_scaled_income_real_pc,property_tax_share,npy_rec_nom,npy_pay_nom,npy_nom,npy_real_pc,ln_npy_real_pc,housing_wealth_proxy,networth_y_raw_proxy,networth_y_proxy,ln_networth_y_proxy,ha_y_proxy,fin_deposits_proxy,fin_loans_proxy,nla_y_proxy,eq_y_proxy,super_y_proxy,networth_y_disagg_proxy,ln_networth_y_disagg_proxy,lf_share,mortgage_interest_burden_rba,mortgage_payment_burden_rba,sdmma_1979_01,sdmma_1986_01,sdmma_1990_09,sdmma_1992_01,sdmma_1993_01,sdmma_1998_09,sdmma_2007_09,sdmma_2008_12,sdmma_2009_01,sdmma_2014_12,sdmma_2017_03,sdmma_2019_01,sdmma_2019_09,sdmma_2020_04,sdmma_2021_12,cci_kalman,cci_pca,cci_creditgap,macropru_intensity
1999-10-01,            172442,             94921,  55.0451746094339,68.248883144827104,            104592,            418368,41114.956094503366,          396017.5,           14.9095,0.44067724351523629,11565.914349911131,10278.739023625842,9.3558176333571055,9.2378328684140101,0.010113453382254889,0.012318161252611759,         6.7765274,            229000,            288600,            512400,            425700,           1512800,           2595800,335536.62631233397,422864.06268008554,750781.51669187739,623746.47083476232,2216593.0492807808,0.68982331344653514,1.2247590637907297,1.9145823772372648,-0.47016024170108611,0.54736499923512316,3.6159553311916781,1.0175252409362092,6.2045854367446838,1.8252886052633941,159.81487220112302,5.0740160965931631,-5.1681020167054639,6.7000000000000002, 1.665067390893249,5.0349326091067512,0.068174191142726021,,,,,,-0.1179847649430954,0,0,0,0,0,0,3.7685252720868776e-11,6.9053191406063302e-13,0,             80770,             12472,             11980,              5517,             11540,             13336,             21381,            137245,             32654,55.100000000000001,9376.9303970000001,15014.799999999999,418.18366666666668,639.58742375472457,230.41920033333335,             92750,9114.9709771425823,9.1176735030311811, 9696.855000384212,9.1795568851540992,0.17495719334037671,            113233,23396.240249189406,89836.759750810597, 8828.673399559777,9.0857600444357161,           1512800,4.1667125600747026,6.2045854367446838,1.8252886052633941,3.6159553311916781,            229000,            425700,-0.47016024170108611,0.68982331344653514,1.2247590637907297,5.0603774667278572,1.6214410786846301,628.92319641839094,,,                 1,                 1,                 1,                 1,                 1,0.69999999999999996,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.28808094480599195,-0.35931076389282662,-0.10308824793671081,
2000-01-01,            172944,             95844,55.419095198445739,68.712496218379599,            106542,            426168,41431.352636310556,            401949,14.969799999999999,0.44043728917919789,11552.859757645394,10357.838159077639,9.3546882833671336,9.2454988221347598,-0.0011293499899718284,0.0076659537207497408,6.7668689999999998,            228800,            294500,            531800,            435700,           1522100,           2622400,332981.64466742118,428597.44036081969,773949.46955478401,634091.35743704287,2215172.0338648679,0.69104203037299849,1.2478646918586098,1.9389067222316083,-0.48548929060839857,0.53687747554954857,3.5715961780330763,1.0223667661579472,6.1534418351448252,1.8170115732649219,162.75555633221234,5.0922494207960032,-5.1643046546219269,7.1333333333333329,2.2036638635399175,4.9296694697934154,0.072928829319266891,,,,,,-0.10918946123237383,0,0,0,0,0,0,5.6389981707080451e-11,1.0332710859382468e-12,0,             82130,             13030,             12617,              6133,             11715,             13682,             21219,            139856,             33314,54.399999999999999,9374.1501344000008,15066.299999999999,420.29166666666669,654.87305329132903,228.63866666666669,             94747,9211.1476418513739,9.1281697297221545,9784.4929004645055,9.1885540543139825,0.17693198718682074,            115111,23426.680163882851,91684.319836117153,8913.3989092340416,9.0953109190176846,           1522100,4.1080950861319172,6.1534418351448252,1.8170115732649219,3.5715961780330763,            228800,            435700,-0.48548929060839857,0.69104203037299849,1.2478646918586098,5.0250136096562859,1.6144281623307823,626.20409988109407,,,                 1,                 1,                 1,                 1,                 1,0.84999999999999998,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.28188523804579924,-0.27230837310893691,-0.1519644644533597,
2000-04-01,            174411,             97433,55.864022338040606,69.264148212830136,            105491,            421964,40561.439109472711,            406899,15.019433333333332,0.44014667870315743,11612.355548256372,10140.359777368178,9.3598249437126579,9.2242787575185172,0.005136660345524291,-0.021220064616242595,6.3764747000000002,            230400,            305900,            555300,            454400,           1542600,           2656700,332639.62084979756,441642.62160569913, 801713.4611887699,656039.25223154516,2227126.2114709103,0.72494336009706994,1.3159890417191988,2.0409324018162689,-0.53085097306879259,0.54601814372790092,3.6557621029282119,1.0768691167966935,6.2960347328208091,1.8399200277486798,166.60106634979067,5.1156021303712658,-5.1277282328012612,7.7166666666666668,2.4605220136276751,5.2561446530389917,0.083098400179478185,,,,,,-0.13554618619414072,0,0,0,0,0,0,8.4009803655742531e-11,1.5393674271095241e-12,0,             83113,             13555,             13791,              6804,             11871,             13276,             24715,            142932,             37441,54.299999999999997,9478.3716251000005,15119.299999999999,427.79399999999998,674.99957853733792,232.29214199999998,             96904,9314.9313578038491,9.1393739140127082,9727.6455675860125,9.1827271692891212,0.17788878627599139,            117506,26240.478647188873,91265.521352811134,8772.9305986916661,9.0794261913130594,           1542600,4.2062643780038105,6.2960347328208091,1.8399200277486798,3.6557621029282119,            230400,            454400,-0.53085097306879259,0.72494336009706994,1.3159890417191988,5.1658435316756881,1.6420684061150108,631.07385044042951,,,                 1,                 1,                 1,                 1,                 1,0.94999999999999996,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.21438681461147893,-0.13285124129085732,0.096873807350131777,
2000-07-01,            176367,            100936,57.230661064711654,70.958603129533813,            114682,            458728,42904.917414816366,            415367,15.067566666666668,0.43979871518573094,11705.075139316898,10726.229353704091,9.3677777993249016,9.2804473622812633,0.0079528556122436811,0.056168604762746099,         5.9543149,            238300,            297900,            567600,            461800,           1562100,           2684100,335829.60978669085,419822.24404303485,799903.00677685987,650801.98824798083,2201424.3955005864,0.64940444010393961,1.2373345424739715,1.8867389825779111,-0.48721682565703422,0.51947995326206375,3.4052859210686943,1.0066967789190979,5.8511797840986377,1.7666433134060948,166.37485987816842,5.1142434345100733,-5.209424755388314,7.9833333333333334,4.4916347219707831,3.4916986113625503,0.080367959517041329,,,,,,-0.087330437043638298,1,0,0,0,0,0,1.2515781875656708e-10,2.293349836159862e-12,0,             84691,             14632,             14125,              7063,             11882,             13503,             18409,            146008,             31327,54.399999999999999,9561.2737211000003,           15176.9,438.16199999999998,697.31107155395239,238.36012799999997,             98816,9242.2793447587537,9.1315438165478451,9984.2543492314217,9.2087645659689468,0.18159278943619528,            119494,20921.058339269082,98572.941660730925,9219.5460518851523,9.1290810801850952,           1562100, 3.924896949826477,5.8511797840986377,1.7666433134060948,3.4052859210686943,            238300,            461800,-0.48721682565703422,0.64940444010393961,1.2373345424739715,4.8048080779895708,1.5696170994787761,634.55990822008414,,,                 1,                 1,                 1,                 1,                 1,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.30195175272897878,-0.22755609003651706,-0.40543478525198173,
2000-10-01,            177440,            101881,57.417155094679892,71.189831558707127,            112084,            448336,41654.287275065013,          422985.5,           15.1191,0.43937255032611983,11736.148315706623,10413.571818766253,9.3704289574139423,9.2508652169534447,0.002651158089040706,-0.029582145327818665,6.0099461999999999,            242100,            311500,            571600,            473400,           1580600,           2710900,340076.65799904411,437562.49056878244,802923.65845623135, 664982.6100650453,2220260.9072006983,0.69479140644516613,1.2749366546518683,1.9697280610970345,-0.51590771207308805,0.53999678812319329,3.5254808893330001,1.0559045001962815, 6.046581135576889,1.7994930107551472,170.33347313155787,5.1377581222684743,-5.1595812628489428,8.0700000000000003,4.3091524408380488,3.7608475591619515,0.085211493165839897,,,,,,-0.11956374046049767,0,0,0,0,0,0,1.87278752305308e-10,3.4316329591614705e-12,0,             85801,             14669,             14347,              7184,             11953,             12615,             20982,            146590,             34506,55.399999999999999,9533.4050418999996,           15236.1,440.34500000000003,714.35055414409214,243.95113000000001,            100148,9304.6143116395106,9.1382657186352958,9859.0930652028819,9.1961494621494033,0.18160856811515111,            119968,23511.489023807899,96456.510976192105,8961.6430930212337,9.1007088700742997,           1580600,4.0696065673958817, 6.046581135576889,1.7994930107551472,3.5254808893330001,            242100,            473400,-0.51590771207308805,0.69479140644516613,1.2749366546518683,4.9793012383569462,1.6052895676087473,630.55373943554844,,,                 1,                 1,                 1,                 1,                 1,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.23993533290206015,-0.18686667123125955,-0.1821574455737239,
2001-01-01,            179005,            103698,57.930225412697972,71.825972263645397,            114823,            459292,42098.235106467619,            431392,15.189500000000001,0.43885246256160881,11784.785542644589,10524.558776616905,9.3745646177201056,9.2614667362102772,0.0041356603061633024,0.010601519256832503,6.1377297999999998,            245500,            313500,            578100,            483200,           1663800,           2797000,341798.36661154317, 436471.6412738036,804862.06003312871,672737.15171770938,2316432.2703392482, 0.682572306941989,1.2586763975858495,1.9412487045278386,-0.51753568535920502,0.53451834562761813,3.6225320711007378,1.0520540309868232,6.0898077911219879,1.8066165198316142,174.06587991332506,5.1594338477475148,-5.1574032049314065,7.6533333333333333,4.5311642228375248,3.1221691104958085,0.080517201838191527,,,,,,-0.11309788150982847,0,0,0,0,0,0,2.8023284052408474e-10,5.1348924532662272e-12,0,             87374,             14311,             15134,              6837,             12108,             13530,             22031,            149728,             34905,55.299999999999997,9543.6607946000004,           15295.9,448.58566666666667,732.60205697290428,248.06787366666663,            102508,9395.7784683682348,9.1480157682731242,9960.1686224925688,9.2063492804044671,0.17644662321008764,            123309, 24180.70444405856, 99128.29555594144,9085.9982146813618, 9.114489849828173,           1663800,4.1626413559710747,6.0898077911219879,1.8066165198316142,3.6225320711007378,            245500,            483200,-0.51753568535920502, 0.682572306941989,1.2586763975858495,5.0462450902693714,1.6186444202381685,628.30644817801772,,,                 1,                 1,                 1,                 1,                 1,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.24466291787840821,-0.3027915274539893,-0.28197569459952115,
2001-04-01,            180066,            105146,58.393033665433784,72.399794521155599,            117263,            469052,42491.318524034708,            438965,15.246966666666667,0.43823434667028038,11809.955641449993,10622.829631008677,9.3766981531682649,9.2707607029039423,0.0021335354481593072,0.0092939666936651122,6.7824857999999999,            245400,            334100,            606200,            498900,           1718200,           2907100,338951.23822249635,461465.39808531391, 837295.1940117249,689090.35350123653,2373211.1553133386,0.7122877634036312,1.2923940202792015,2.0046817836828326,-0.54045180491715206,0.52318293067719568,3.6631332986534542,1.0636347355943478,6.1978202843181567,1.8241976631914052,180.28655788293707, 5.194547573258796,-5.1395407660590031,6.8200000000000003, 4.527084197571396,2.2929158024286043,0.072539888967534522,,,,,,-0.10593745026432266,0,0,0,0,0,0,4.1566603543159486e-10,7.6165248323817306e-12,0,             88597,             13860,             14752,              6134,             12255,             14140,             21218,            150865,             33602,55.899999999999999,9670.8411228999994,           15355.6,461.91199999999998,749.30187342232205,258.20880799999998,            103349,9362.3634013722622,9.1444530377454498,9992.5965161904696,9.2095997494020256,0.17310177973685081,            124750,23795.126437543498, 100954.8735624565,9145.4800088177635,9.1210150481098964,           1718200,4.2136240928511119,6.1978202843181567,1.8241976631914052,3.6631332986534542,            245400,            498900,-0.54045180491715206,0.7122877634036312,1.2923940202792015,5.1273632774191347,1.6345915460392455,634.27967898970064,,,                 1,                 1,                 1,                 1,                 1,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.23043007209992555,-0.43381703524546594,-0.28925604254039439,
2001-07-01,            180526,            105625,58.509577567774173,72.544293856992155,            119930,            479720,43228.744510910692,          447703.5,           15.2972,0.43749241684866297,11801.244672227596,10807.186127727673,9.3759602855883131,9.2879665740407304,-0.00073786757995186747,0.017205871136788176,6.8801347000000002,            250500,            324200,            584900,512799.99999999994,           1823000,           2975800,345306.27659539296,446899.38072745065,806266.03265726683, 706878.4775972754,2512947.4739856343,0.67581088968564995,1.2192528975235555,1.8950637872092053,-0.54677728675060444,0.5221796047694488,3.8001334111565082,1.0689568915200534,6.2032018677561913,1.8250655890300767,189.67412645526065,5.2453074757318445,-5.1079805984991102,6.7366666666666672,2.2346701562933724,4.5019965103732948,0.072012062592067591,,,,,,-0.08799371154758262,0,0,0,0,0,0,6.192593251442669e-10,1.1347099898818013e-11,0,             89549,             13596,             14644,              6353,             12462,             16143,             21330,            153959,             34029,54.799999999999997,9691.2236618000006,15417.700000000001,473.94533333333334,763.66387233780949,259.72204266666665,            104193, 9389.086502179016,9.1473032833569121,10098.136314953344,9.2201061625308913,0.16925285303230081,            127901,24065.836644821022,103835.16335517899, 9356.840965416719,9.1438630088096531,           1823000,4.3415368186997974,6.2032018677561913,1.8250655890300767,3.8001334111565082,            250500,512799.99999999994,-0.54677728675060444,0.67581088968564995,1.2192528975235555,5.1484199116151093,1.6386898543202018,633.52925122244596,,,                 1,                 1,                 1,                 1,                 1,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.22393779536470612,-0.33517272584118585,-0.33346202911152717,
2001-10-01,            181898,            107482,59.089159858821979, 73.26290078912011,            124554,            498216,44292.954783748377,          457684.5,15.353200000000001,0.43666245487519034,11847.562723080529,11073.238695937094,9.3798774480316141,9.3122865480391539,0.0039171624433009811,0.02431997399842345,7.1936647999999996,257399.99999999997,            344100,            618000,            531500,           1845600,           3052400, 351337.4398604554,469678.37240086525, 843537.4430216063,725469.49994495756,2519146.7715868554,0.69066429018738862,1.2404258393949612,1.9310901295823499,-0.55016298151805643,0.5166433835926586,3.7044173611445639,1.0668063651107151,6.1266599226038503,1.8126497274868749,196.79963031136168,5.2821861061172104,-5.1052789694316028,6.2366666666666672,2.9120299697624752,3.3246366969041921,0.066533156970738264,,,,,,-0.067590899992460152,0,0,0,0,0,0,9.266230019841883e-10,1.6979128691813003e-11,0,             90569,             13261,             15730,              6007,             12704,             18065,             21058,            158184,             33630,54.100000000000001,9747.1581134999997,15477.200000000001,494.87433333333331,785.84603093930275,267.72701433333333,            106299,9450.3123154568875,9.1538030691963712,10261.775505696991,9.2361811549906463,0.16414428766499772,            132219,24166.449590350479,108052.55040964953,9606.2084107361043,9.1701648778811631,           1845600, 4.241788730858369,6.1266599226038503,1.8126497274868749,3.7044173611445639,257399.99999999997,            531500,-0.55016298151805643,0.69066429018738862,1.2404258393949612,5.0853445092088574,1.6263627772958269,634.86166489722007,,,                 1,                 1,                 1,                 1,                 1,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.22654027191192871,-0.44641845294243226,-0.42116966348390467,
2002-01-01,            184204,            109464,59.425419643438794,73.679819345732056,            124829,            499316,43959.656448481699,            466828,15.416033333333333,0.43580397242490243,11948.858439589951,10989.914112120425,9.3883910247287741,9.3047332322734455,0.0085135766971600191,-0.0075533157657083905,6.9156417000000001,            262800,            360000,            630600,            552700,           1903100,           3133000,356678.39896138781,488600.54652244912,855865.29065849003,750137.56128599332,2582932.5002413136,0.72098630927108287,1.2629276850731801, 1.983913994344263,-0.58059425293801925,0.52632000576789051,3.8114140143716604,1.1069142587059098,6.2745836304063962,1.8365071290962458, 204.2644438748961,5.3194154478855662,-5.0661708995871235,6.0700000000000003,2.5810260880032354,3.4889739119967649,0.067189695503448721,,,,,,-0.083657792455328561,0,0,0,0,0,0,1.3865438158321954e-09,2.5406563236688597e-11,0,             91705,             13372,             15246,              6199,             12922,             17948,             21616,            159187,             34358,54.200000000000003,9758.0544695999997,           15544.1,508.34899999999999,803.68634177660624,275.52515800000003,            106951,9415.9394387954053,9.1501592171857205,10202.926775457916,  9.23042989688369,0.16517680463856974,            132893,24588.538190932675,108304.46180906732,9535.0978798282176,9.1627347833020423,           1903100,4.3632191998654157,6.2745836304063962,1.8365071290962458,3.8114140143716604,            262800,            552700,-0.58059425293801925,0.72098630927108287,1.2629276850731801,5.2147337557779041,1.6514880336073507,632.98088805377949,,,                 1,                 1,                 1,                 1,                 1,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.17852830483535378,-0.38104804880060428,-0.26305313533941882,
2002-04-01,            187100,            111752,59.728487439871728,74.055584138385953,            120942,            483768,42239.168497413244,          474553.5,           15.4655,0.43498649155356622,12097.895315379392,10559.792124353311,9.4007867755776271,9.2648088718726811,0.012395750848853027,-0.039924360400764414,6.3455504999999999,            263000,            366200,            630700,            583200,           2007800,           3225900,355138.64762519189,494493.43254884135,851657.58576885378,787516.57526620501,2711206.7555203815,0.75697441748937511,1.3037240991549668,2.0606985166443419,-0.66188751633014176,0.54364902184518193,4.1503365249458417,1.2055365381753238,  6.66827900977328, 1.897361807110522,214.33063186208645,5.3675198314251622,-4.9832291638264889,6.3200000000000003,2.2870087245158155,4.0329912754841848,0.076189909212680457,,,,,,-0.135977903704946,0,0,0,0,0,0,2.0566439304299912e-09,3.7685252720868776e-11,0,             93157,             13970,             15288,              7121,             13102,             18980,             27785,            162687,             41745,53.799999999999997,9737.5446393999991,           15597.9,498.13233333333335,841.32657580153216, 267.9951953333333,            108445,9468.6432912097935,9.1557409120530746,10014.217707781552,9.2117611329952496,0.16640542882959303,            135615, 30000.42515996976,105614.57484003024,9221.5107705567534, 9.129294161105344,           2007800,4.7043111477678003,  6.66827900977328, 1.897361807110522,4.1503365249458417,            263000,            583200,-0.66188751633014176,0.75697441748937511,1.3037240991549668,5.5491475252600422, 1.713644316908556,629.63012119879727,,,                 1,                 1,                 1,                 1,                 1,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.067548377321447556,-0.20451672538607232,0.20089631138765102,
2002-07-01,            189666,            114311,60.269631879198172,74.726533115587202,            123723,            494892,42691.617195270359,            479074,           15.5129,0.43422207123293727,12226.340658419767, 10672.90429881759, 9.411347973640682,9.2754635002118686,0.010561198063054889,0.010654628339187511,6.1799023000000002,            276100,            367500,            622400,            609800,           2127000,           3320600,369480.54257104069,491793.18868112081,832903.62077586283,816042.14002108155,2846378.5369380787,0.7425862612448777,1.2576481333301004,2.0002343945749779,-0.67428853163922631,0.55789950130533528, 4.297907422225455,1.2321880329445616,6.7097467730333085,1.9035612115282929,222.47406484048759,5.4048105322976943,-4.9656123677748258,6.5700000000000003,3.0081473573882134,3.5618526426117869,0.080954753764457696,           11009.5,             24529,             64722,-3.773096537553835,0.27483165454728797,-0.13588447342881338,0,0,0,0,0,0,3.0639884494629652e-09,5.6143495457610591e-11,0,             94813,             14641,             15397,              7748,             13201,             16871,             24481,            163188,             39465,54.299999999999997,9770.9003372000006,15649.799999999999,510.96233333333333,867.72908620149576,277.45254699999998,            110210,9507.2119393539324,9.1598059410898163,10090.058119085761,9.2193058733990298,0.1706130352722014,            135346,27540.222283501236,107805.77771649876,9299.8128757611194,9.1377495580530184,           2127000,4.8585399380066754,6.7097467730333085,1.9035612115282929, 4.297907422225455,            276100,            609800,-0.67428853163922631,0.7425862612448777,1.2576481333301004,5.6238532851612071,1.7270170668923392,629.85646379464833,,,                 1,                 1,                 1,                 1,                 1,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.03908196403327184,-0.43000183752826782,0.26568346189220654,
2002-10-01,            190589,            115586,60.646731972988995,75.194088363029763,            124965,            499860,42703.958130319297,          485514.5,15.566700000000001,0.43351113306594219,12243.378493836201,10675.989532579824,9.4127405387178538,9.2757525300611974,0.0013925650771717812,0.00028902984932877018,         6.1283509,            286400,            381400,            639700,            627000,           2148500,           3381000,380881.00572120585,507220.72479772317,850731.77150787495,833842.14590501424,2857272.4887989205,0.7630136438202697,1.2797583323330533,2.0427719761533227,-0.68139078942103792,0.57296042892009758,4.2982034969791538,1.2543512183411356,6.7638938902892809,1.9115987434930131,233.10576900673357,5.4514922947990945,-4.9254570260658426,6.5700000000000003,2.6359693011178686,3.9340306988821316,0.082410875045012613,           10978.6,             23090,             65802,-3.7892612300045467,0.2597534086306979,-0.13698800865665639,0,0,0,0,0,0,4.584770961631846e-09,8.4009803655742531e-11,0,             95602,             15217,             15852,              7828,             13361,             16402,             24965,            164855,             39890,54.100000000000001,9837.5740207000017,             15708,527.02099999999996,886.56977914363711,285.11836099999999,            111454, 9521.719980507758,9.1613307816879157,10098.854756543791,9.2201773059589591,0.17335233993509447,            136277,27734.258833520365,108542.74116647964,9273.0057898680261,9.1348628551791986,           2148500,4.8685999299803946,6.7638938902892809,1.9115987434930131,4.2982034969791538,            286400,            627000,-0.68139078942103792,0.7630136438202697,1.2797583323330533,5.6595846837114383,1.7333505120866941, 631.9627166130266,,,                 1,                 1,                 1,                 1,                 1,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.015893150945314318,-0.46883909574676702,0.30577774524589918,
2003-01-01,            191715,            117253,61.160055290405026,75.830542754434987,            127693,            510772,43086.988966292651,          491949.5,           15.6328,0.43285027548220967,12263.637991914436,10771.747241573163,9.4143939021703282,9.2846819892645485,0.0016533634524744656,0.0089294592033510867,6.0824389999999999,            290900,            386100,            632900,            648500,           2235800,           3455800,383618.51232165494,509161.59370020963,834624.11979503417,855196.30539908295,2948416.1906110561,0.75591457636675463,1.2391047277454519,1.9950193041122066,-0.7001166861143524,0.56953004471662505,4.3772955447831912,1.2696467308309773,6.7658368117281293,1.9118859511980288,241.02299551351248,5.4848923460072525,-4.9094149685922801,6.5700000000000003,2.9190128691968686,3.6509871308031316,0.083415790215595212,           12179.5,             22989,             70566,-3.6986218584117867,0.24572711239377906,-0.12971191290577977,0,0,0,0,0,0,6.8603798941997444e-09,1.2570729792745854e-10,0,             97311,             15627,             15635,              7938,             13518,             16198,             24263,            167168,             39475,              54.5,9986.1035573000008,15777.799999999999,543.06733333333329, 908.2773849542948,295.97169666666667,            112946,9527.7404708693684,9.1619628720904149,10149.743856221266,9.2252037483112357,0.17434556852986219,            138023,27306.853470759954,110716.14652924004,9339.6376150137548,9.1420227312211146,           2235800,4.9567550622717507,6.7658368117281293,1.9118859511980288,4.3772955447831912,            290900,            648500,-0.7001166861143524,0.75591457636675463,1.2391047277454519,5.6721981627810454,1.7355767256401786,638.79174282917973,,,                 1,                 1,                 1,                 1,                 1,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.00011677499378356339,-0.43379005703046852,0.3107100662460946,
2003-04-01,            193173,            118070,61.121378246442305,75.782588232126216,            129477,            517908,43570.836093008831,          498056.5,           15.6851,0.43224053948896535,12315.700888103996,10892.709023252208,9.4186302223012728,9.2958489474565216,0.0042363201309445486,0.011166958191973109,6.0295833999999999,            297400,            408000,            664800,            680300,           2357000,           3629600,392438.43069736223,538382.24520687212,877246.36424884468,897699.61130939983,3110213.1175308768,0.78778470307467741,1.2836256632452097,2.0714103663198871,-0.73932049707670089,0.57423326150590448,4.5510013361446431,1.3135537585826054,7.0081945055878654,1.9470801080417222,253.12504174530315,5.5338836027805058,-4.8709580793693341,6.5700000000000003,2.3320376360991935,4.2379623639008068,0.086300481938877169,13117.799999999999,             22351,             73482,-3.6367434378757566,0.23322863731699936,-0.12278127484475121,0,0,0,0,0,0,1.0175919773625105e-08,1.8646013814978471e-10,0,             99222,             16105,             15799,              8097,             13697,             15503,             23895,            168855,             39377,54.799999999999997,9958.4513774000006,           15834.4,558.90766666666661,930.56144339800494,306.28140133333329,            115021,9676.5470667646932,9.1774604086563443, 10284.62804500845,9.2384056366308052,0.17649462556631429,            139053, 27062.66092209292,111990.33907790708,9421.5820338051763,9.1507582976100466,           2357000,5.1423832057688497,7.0081945055878654,1.9470801080417222,4.5510013361446431,            297400,            680300,-0.73932049707670089,0.78778470307467741,1.2836256632452097,5.8830912053878288,1.7720823389727232,634.89881335790017,,,                 1,                 1,                 1,                 1,                 1,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,0.044096342456763832,-0.38868153924608417,0.45426935468479646,
2003-07-01,            195769,            119986, 61.28958108791484,75.991137957942129,            131183,            524732,43890.117108087135,            503683,15.732866666666666,0.4316490734318264,12443.313996601595,10972.529277021784,9.4289387292560498,9.3031500897768087,0.01030850695477703,0.0073011423202871129,         6.1281013,            309700,            427300,            681500,            707600,           2477200,           3797300, 407547.5224116341,562302.40983691067,896815.10017284029,931161.21039222565,3259853.8021249594,0.81432045310749102,  1.29875822324539, 2.113078676352881,-0.75829185184055858,0.59020604803976129,4.7208860904233019,1.3484978998803199,7.2366465166980474,1.9791579107914128, 261.6077844311377,5.5668463761400746,-4.8480446164393269,6.5700000000000003,1.6923103342675327,4.8776896657324675,0.088596312022137011,16164.299999999999,             22181,             76388,-3.4391419951274567,0.22503018190303239,-0.12578863947924113,0,0,0,0,0,0,1.5160086811204826e-08,2.7778834325497151e-10,0,            100319,             16435,             16401,              8817,             14051,             17399,             25832,            173147,             41965,54.200000000000003,9953.0909842000001,           15886.5,567.51566666666668,950.88262347081206,307.59349133333336,            116720,9762.8017137432653,9.1863346990474106,10367.665495382524,9.2464471548947493,0.1760700445286375,            142661,28599.758609736236,114061.24139026376,9540.4153779690823,9.1632923041620842,           2477200,5.3070776917232667,7.2366465166980474,1.9791579107914128,4.7208860904233019,            309700,            707600,-0.75829185184055858,0.81432045310749102,  1.29875822324539,6.0756729149356232,1.8042927509829398,632.63047956083449,,,                 1,                 1,                 1,                 1,                 1,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,0.078249674424858279,-0.27958622808899541,0.54990481447721751,
