"specification","term","ols_estimate","nw_se","t_stat","p_value","lambda","structural_param","in_long_run","in_short_run","is_dummy"
"Spec5_FullDisagg","abs_income_resid",-0.469797270634999,0.385418116165017,-1.2189288747233,0.226905590737807,0.124963537005091,-3.75947481876941,FALSE,TRUE,FALSE
"Spec5_FullDisagg","d2008_gfc",-0.0140195615932231,0.00328017535731213,-4.27402808266662,0.0000587056560573076,0.124963537005091,-0.112189218785092,FALSE,FALSE,TRUE
"Spec5_FullDisagg","d2020_covid",-0.135678992036662,0.0101703969590549,-13.3405797809952,0.00000000000000000000503181532689609,0.124963537005091,-1.08574865347429,FALSE,FALSE,TRUE
"Spec5_FullDisagg","d2020_rebound",0.0520916489479895,0.0147000173770244,3.54364539931817,0.000702501987396624,0.124963537005091,0.416854789776535,FALSE,FALSE,TRUE
"Spec6_Preferred","(Intercept)",0.0993233080342741,0.0397144084562998,2.50093887571221,0.0147295677687792,0.127014257383342,0.781985503678585,FALSE,FALSE,FALSE
"Spec6_Preferred","nla_y",0.040146924830287,0.0244872874070413,1.63950069940139,0.10559593987534,0.127014257383342,0.316082034075273,TRUE,FALSE,FALSE
"Spec6_Preferred","ilfa_y",0.000122419931056006,0.00561624530940473,0.021797468648851,0.982671529032247,0.127014257383342,0.000963828262889658,TRUE,FALSE,FALSE
"Spec6_Preferred","ha_y",0.00960307980321917,0.00427834102702047,2.24458025729355,0.0279578390283224,0.127014257383342,0.0756063138190549,TRUE,FALSE,FALSE
"Spec6_Preferred","ln_hp_over_y",-0.0311377835637811,0.0108627201247469,-2.86648125020221,0.00547824436537551,0.127014257383342,-0.245151876688962,TRUE,FALSE,FALSE
"Spec6_Preferred","real_rate",-0.000298074210653422,0.00113151255435499,-0.263429874910524,0.792993167852643,0.127014257383342,-0.00234677757280274,TRUE,FALSE,FALSE
"Spec6_Preferred","ln_yp_over_y",0.0031766381259826,0.0422356323419448,0.0752122781130434,0.940260351061538,0.127014257383342,0.0250100909254241,TRUE,FALSE,FALSE
"Spec6_Preferred","ln_yp_over_y_post2008",-0.00335386065495254,0.0434872023219788,-0.0771229344697916,0.938745765351756,0.127014257383342,-0.0264053872694799,TRUE,FALSE,FALSE
"Spec6_Preferred","ln_y_over_c",0.127014257383342,0.0498024865724555,2.55035975359492,0.0129515638602769,0.127014257383342,1,TRUE,FALSE,FALSE
"Spec6_Preferred","d2_logcci_lag2",-0.0336512581735195,0.0225415031110796,-1.49285777473194,0.139968121862804,0.127014257383342,-0.26494079378787,FALSE,TRUE,FALSE
"Spec6_Preferred","dd4_income",-0.0618371276228382,0.0646380996070557,-0.956666857453345,0.342027836819484,0.127014257383342,-0.486851861332444,FALSE,TRUE,FALSE
"Spec6_Preferred","d2_log_unemp",0.0038187227334684,0.0242475118455503,0.157489261487635,0.875312673031683,0.127014257383342,0.0300653077232354,FALSE,TRUE,FALSE
"Spec6_Preferred","abs_income_resid",-0.468010596212697,0.397491281852276,-1.17741097120874,0.243019293108453,0.127014257383342,-3.68470914883353,FALSE,TRUE,FALSE
"Spec6_Preferred","d2008_gfc",-0.013783761492186,0.00473638501567581,-2.91018602722678,0.00483967574959801,0.127014257383342,-0.108521372136871,FALSE,FALSE,TRUE
"Spec6_Preferred","d2020_covid",-0.135772657185095,0.0107023471449924,-12.6862505341757,0.0000000000000000000812024383439393,0.127014257383342,-1.06895603676459,FALSE,FALSE,TRUE
"Spec6_Preferred","d2020_rebound",0.0516785461921019,0.0178902104217313,2.88864943306244,0.00514522116148114,0.127014257383342,0.406872009936103,FALSE,FALSE,TRUE
