"date","cons_real","cons_nom","ydi_nom","gdp_nom","pop_millions","unemp_rate","hicp","mortgage_rate","hpi","fin_deposits","fin_debtsec","fin_loans","fin_equity","fin_mutfund","fin_inspen","fin_total_asset","fin_total_liab","cons_deflator","ydi_real","cons_real_pc","ydi_real_pc","fin_deposits_real","fin_deposits_real_pc","fin_debtsec_real","fin_debtsec_real_pc","fin_loans_real","fin_loans_real_pc","fin_equity_real","fin_equity_real_pc","fin_mutfund_real","fin_mutfund_real_pc","fin_inspen_real","fin_inspen_real_pc","fin_total_asset_real","fin_total_asset_real_pc","fin_total_liab_real","fin_total_liab_real_pc","fin_net_real","fin_net_real_pc","ln_cons_real_pc","ln_ydi_real_pc","d_ln_cons_pc","d_ln_ydi_pc","ln_hpi","ln_fin_loans","gdp_nom_8qma","cci_ratio"
2007-04-01,247786.2,237395.1,293727,404731.6,58.6131319189002,NA,87.4666666666667,5.26333333333333,116.054,1004733,746171,588637,1718243,368697,651529,4238649,779949,95.8109664483652,306569.290435345,4227.48609207316,5230.38575825514,1048661.79441105,17891.2431409062,778794.983142279,13287.0392290222,614373.303829714,10481.8371534862,1793367.77792133,30596.6891583736,384817.118193563,6565.37375832455,680015.058976703,11601.7526570258,4423970.61330585,75477.4650060852,814049.820090619,13888.522818009,3609920.79321523,61588.9421880762,8.34936279089699,8.56224031308752,0.00884370991772876,0.0680268289990469,4.75405560002821,13.285564973832,404575.7375,0.374970738548002
2007-07-01,252482.8,242889,269193,399731.6,58.735836544444,NA,87.3,5.50333333333333,117.651,1012443,755046,600341,1578888,359424,647706,4110322,789735,96.2047764704016,279812.510226891,4298.6158851922,4763.91461650781,1052383.29856885,17917.2266963889,784832.133810214,13362.0661589854,624024.109847291,10624.248270902,1641174.23055992,27941.6166877623,373603.071683848,6360.73466666557,673257.632067025,11462.4677484177,4272471.85722071,72740.4615066277,820889.59506389,13975.9581774704,3451582.26215682,58764.5033291573,8.36604836270026,8.46882500766718,0.0166855718032668,-0.0934153054203346,4.76772261492475,13.3052531060914,407473.7875,0.387521221650664
2007-10-01,245973.3,238852.5,288363,437195.8,58.8692622331121,NA,88.6,5.60333333333333,118.271,1050862,761183,615261,1464110,348046,643760,4042274,817779,97.1096545962529,296945.758069998,4178.29764922122,5044.15626773348,1082139.57136302,18382.0814175984,783838.644226186,13314.9051727932,633573.46142156,10762.3815449346,1507687.37267911,25610.7740353349,358405.146683973,6088.15420965785,662920.697922903,11260.8969906545,4162587.14625886,70709.0082049226,842119.152209976,14304.9041259483,3320467.99404889,56404.1040789743,8.33765918161368,8.52598567751956,-0.0283891810865793,0.0571606698523741,4.77297860145684,13.3298018470045,408179.2125,0.410340243735087
2008-01-01,245581.7,238955.7,277331,392570.5,59.001769,NA,88.7666666666667,5.55,119.027,1059785,754029,621433,1371382,322437,635382,3941413,813269,97.3065285079737,285007.598413373,4162.27689715541,4830.49242834351,1089120.14049824,18459.1099378433,774900.730261086,13133.5168994863,638634.436484986,10823.9879466154,1409342.23122308,23886.4402730549,331362.144908477,5616.13915183588,652969.548644348,11066.9486646129,4050512.39668572,68650.6941289459,835780.509766472,14165.3466316658,3214731.88691925,54485.3474972801,8.33381753457128,8.48270369348786,-0.00384164704240142,-0.0432819840317027,4.77935035813202,13.3397833804209,407466.225,0.422070055628492
2008-04-01,244630.3,242964.3,301048,416516.1,59.1233800080712,NA,90.7333333333333,5.67,120.214,1080179,755737,632587,1349941,304484,630107,3942041,832519,99.3236802373065,303097.911072897,4137.62372798383,5126.53219473447,1087534.20878003,18394.3172503258,760883.002114274,12869.4097328401,636894.442985407,10772.2941905294,1359133.08565962,22988.0816264916,306557.307655656,5185.04367669451,634397.556045581,10730.0623874849,3968883.34240292,67128.8302844173,838187.829942392,14176.9267898413,3130695.51246053,52951.903494576,8.32787692328263,8.54218472415177,-0.00594061128864531,0.0594810306639104,4.78927348786446,13.3575730395319,406062.4,0.443310918176526
2008-07-01,249314.7,248628.9,274995,406962.8,59.233630223923,NA,90.8333333333333,5.83333333333333,120.728,1086557,784508,636031,1353101,287192,623266,3967750,828583,99.7296531041195,275740.455762842,4209.00591534753,4655.13348954724,1089502.43601631,18393.3085292532,786634.64233748,13280.2031441216,637755.151254735,10766.7746995044,1356768.98282935,22905.3829336528,287970.519360141,4861.60510965672,624955.547924447,10550.6879379485,3978505.76684309,67166.3335811599,830829.120737986,14026.3076498464,3147676.6461051,53140.0259313134,8.34498177417408,8.44572586589447,0.0171048508914495,-0.0964588582573001,4.79354008131625,13.3630025832728,405240.95,0.450765475818095
2008-10-01,241334.4,239539.7,284676,427669.8,59.3332312758056,NA,91.2,5.44666666666667,118.89,1120628,808830,638467,1201699,255395,619549,3876884,846134,99.2610479912912,286795.279478589,4067.44070415071,4833.6366200156,1128970.5505611,19027.6262776449,814851.360496379,13733.4735185517,643220.087758913,10840.8066428905,1210645.08618268,20404.1657626078,257296.296148724,4336.46188849388,624161.252110049,10519.5897592141,3905745.5854588,65827.2860162169,852433.071303294,14366.8742283869,3053312.51415551,51460.41178783,8.31076926102767,8.48335438674067,-0.0342125131464055,0.0376285208462015,4.77819869587045,13.3668252694856,403478.1875,0.458947562495025
2009-01-01,239775.1,233610.8,272773,374351.6,59.420592,7.3,89.9666666666667,4.61666666666667,119.31,1118097,805087,643526,1098316,244889,618457,3755075,831581,97.4337508620356,279957.404479113,4035.21896920852,4711.45431333153,1147545.88641795,19312.2594002084,826291.703723886,13905.8140606187,660475.445424678,11115.2619520297,1127243.88652059,18970.593334388,251338.984523708,4229.8296947918,634746.168066263,10682.259242154,3853977.66870036,64859.2943789649,853483.513302802,14363.4299924646,3000494.15539756,50495.8643865003,8.30281584669346,8.45775191075835,-0.00795341433421193,-0.0256024759823177,4.78172514788771,13.3747177092425,401622.1375,0.471450740145103
2009-04-01,239718.9,236703.1,286605,393501,59.4946546150074,7.6,91.5,4.23333333333333,119.184,1124803,789351,657003,1129314,258753,629663,3792315,853455,98.7466237095451,290242.834877094,4029.25105711146,4878.46911214576,1139079.95812446,19145.9210158542,799370.115500667,13435.9989258435,665342.241910487,11183.2272363954,1143648.21558029,19222.7053502687,262037.31356031,4404.38414603741,637655.21933398,10717.8573177755,3840450.29342449,64551.1822579056,864287.778091903,14527.1501059171,2976162.51533258,50024.0321519885,8.30133579576216,8.4925867431035,-0.00148005093130621,0.0348348323451475,4.78066851743392,13.3954438636664,400012.7875,0.496192069337239
2009-07-01,246723.4,243085.5,267969,393160,59.5616048055923,8.3,90.9333333333333,3.95333333333333,119.363,1128166,786172,660364,1182865,284300,649719,3862543,850255,98.5301850901281,271966.402737275,4142.32290760633,4566.13624876238,1144995.31181032,19223.7149342695,797899.647992002,13396.208020189,670214.918804778,11252.4657620013,1200510.27907641,20155.7745630738,288541.01891714,4844.4131057068,659411.123003256,11071.077167171,3920162.12744027,65816.9325731835,862938.60020891,14488.1690650465,3057223.52723136,51328.7635081369,8.3290119982617,8.42642266649614,0.0276762024995403,-0.0661640766073628,4.78216927018785,13.4005464771255,399372.325,0.502897070999603
2009-10-01,240225,238076.9,285650,423093.7,59.6255886744676,8.3,91.9,3.66,118.586,1144145,779081,668394,1140295,300284,664980,3849758,872731,99.1104944382139,288213.676683932,4028.89104058217,4833.72463217874,1154413.57293729,19361.0427771194,786073.164518096,13183.486855111,674392.761118431,11310.4587495203,1150529.01961948,19295.8936791537,302979.01519117,5081.35889182272,670948.120851675,11252.6875753762,3884309.14588965,65145.0028794929,880563.662755276,14768.2175108209,3003745.48313438,50376.7853686721,8.30124644103866,8.48337259484541,-0.0277655572230415,0.056949928349276,4.77563843575105,13.4126330990024,400256.3125,0.51277269687493
2010-01-01,240584.2,237405.6,268098,377722.1,59.690316,8.5,91.1,3.42333333333333,116.8,1125042,788008,677077,1140010,314469,680740,3846870,863618,98.6834769047167,271674.659638169,4030.53989528218,4551.40260336649,1140051.03517611,19099.4303862642,798520.709562004,13377.726289169,686109.793895637,11494.4908969093,1155218.72126651,19353.5366987588,318664.288960586,5338.62626829763,689821.66148978,11556.6763206578,3898190.5792743,65306.9181150641,875139.412481242,14661.3298626404,3023051.16679306,50645.5882524237,8.30165561502033,8.42319072891742,0.000409173981671174,-0.0601818659279942,4.76046307039413,13.4255402825022,402595.35,0.519853040306531
2010-04-01,241007.8,241526.2,285228,403641.3,59.7572549467829,8.6,92.9333333333333,3.15333333333333,117.9,1129296,757628,687654,1079277,311438,687659,3772694,884511,100.219847144819,284602.309947491,4033.11363975187,4762.64028863013,1126818.72121412,18856.6011309859,755966.030266655,12650.6150749375,686145.528645966,11482.2129841308,1076909.44533215,18021.4008540251,310754.814413124,5200.28596845468,686150.517677722,11482.296472433,3764418.03443224,62995.1633117126,882570.693529264,14769.2643230557,2881847.34090297,48225.8989886569,8.3022939719502,8.46855747593132,0.000638356929872685,0.0453667470139045,4.76983680754333,13.4410410834386,405240.1875,0.528805857582326
2010-07-01,250897.6,251248.7,267960,401839.1,59.8256944906152,8.6,92.4666666666667,3.00666666666667,118.8,1128119,768920,694144,1103499,323927,693545,3808463,885745,100.144684377494,267572.863867569,4193.8100700086,4472.54087304483,1126489.14619129,18829.5205894852,767809.100183054,12834.1025828543,693141.133066465,11586.0106425542,1101904.71602104,18418.5862847593,323459.005351657,5406.69035446631,692542.998473777,11576.0126876992,3802960.70997042,63567.3474808886,884465.316862144,14784.0376011162,2918495.39310828,48783.3098797725,8.34136492431544,8.40571195408786,0.0390709523652362,-0.0628455218434585,4.77744140692854,13.4504347107607,407639.3875,0.532296502370447
2010-10-01,243780,246089.1,290337,434741.7,59.8912036560345,8.4,93.7,2.95,118.9,1142204,733285,700255,1096258,327860,701371,3794648,908443,100.951991572969,287599.080985084,4070.38070899477,4802.02539653094,1131432.85457068,18891.4696232972,726370.018634027,12128.158632538,693651.496210301,11581.8593360398,1085920.13185556,18131.546296718,324768.233782707,5422.63661368215,694756.972172302,11600.3174049133,3758863.93212676,62761.53596302,899876.253895759,15025.1823133144,2858987.67823101,47736.3536497057,8.31149181435558,8.47679306550752,-0.0298731099598584,0.0710811114196552,4.77828280369674,13.4591998334039,409413.2625,0.536719486751029
2011-01-01,243134,245510.3,275418,393063.9,59.948497,8,93.2333333333333,3.03666666666667,118.3,1130419,721051,706263,1133004,330288,704379,3802138,898222,100.982148782336,272739.29434167,4055.71469122904,4549.56017232042,1119424.58506857,18673.105100009,714038.083655954,11910.8588102877,699393.911217244,11666.5795844264,1121984.44345064,18715.8060601694,327075.630675996,5455.94380249427,697528.234934141,11635.4582656866,3765158.54123423,62806.5544534708,889485.924820323,14837.5016778206,2875672.61641391,47969.0527756502,8.30788220039772,8.42278584184851,-0.00360961395785253,-0.0540072236590081,4.77322377098434,13.467742968353,410950.1875,0.541515680516598
2011-04-01,243797.6,251669.2,293434,414659.7,59.993729746582,8.1,95.7,3.19666666666667,120.7,1131618,724769,713749,1094907,333699,706076,3775790,913433,103.233637067448,284242.625112863,4063.71800902893,4737.87221287166,1096171.78290507,18271.4391576484,702066.71060758,11702.3347868713,691391.895389358,11524.4026052364,1060610.69928655,17678.6924861423,323246.38507309,5388.00282026984,683959.240473803,11400.5120762269,3657519.10642562,60965.0228761449,884821.097025967,14748.5595705338,2772698.00939966,46216.4633056111,8.3098535993088,8.4633434136652,0.00197139891107234,0.0405575718166915,4.79330812810349,13.4782866389006,411392.65,0.550983248683205
2011-07-01,251717.2,258753.8,276030,412353.6,60.031835010941,8.7,94.9333333333333,3.38,120.3,1135616,726312,717459,1011353,312612,702552,3692172,911407,102.800311375489,268510.859847274,4193.06189714381,4472.80779936741,1104681.4788839,18401.5943987481,706527.042848218,11769.2061673519,697915.201228728,11625.7515883286,983803.440347501,16388.0287878623,304096.355173627,5065.58487039759,683414.27238859,11384.1976055544,3591596.12514593,59828.1915668803,886579.999423341,14768.4974024492,2705016.12572259,45059.6941644311,8.34118650908036,8.40577163344357,0.0313329097715638,-0.0575717802216325,4.78998862298063,13.4834710821261,411813.0875,0.555146227850773
2011-10-01,239476.6,250499.2,295405,437284.7,60.0674729055581,9.4,97.2,3.63666666666667,119.5,1148036,750987,717713,1001009,309080,703063,3725246,925872,104.60774626961,282393.045003226,3986.79332450893,4701.26395107752,1097467.48299224,18270.5785661692,717907.637608833,11951.6870426291,686099.285754811,11422.1433425964,956916.706168256,15930.6969293145,295465.690660608,4918.89664020256,672094.586750741,11188.9938803893,3561156.9246495,59285.9454941376,885089.329440011,14734.9186943757,2676067.59520949,44551.0267997619,8.29074250869362,8.45558667730527,-0.0504440003867419,0.0498150438617042,4.78331637137157,13.483825046672,411282.55,0.556789319806203
2012-01-01,235412.9,245435.1,272379,390017.5,60.105185,10.3,96.5333333333333,4.16,119,1152443,799415,713846,1066750,331221,709346,3838405,904081,104.262227794583,261244.178032183,3916.68206328622,4346.44994491212,1105331.26365815,18389.9486152176,766735.007403645,12756.5534887488,684664.058211395,11391.098092642,1023141.38357153,17022.5145063863,317680.723888397,5285.41296209964,680348.017690118,11319.2899695778,3681491.44823801,61250.8130245004,867122.273448077,14426.7466017795,2814369.17478993,46824.066422721,8.27300016194827,8.37711468627016,-0.017742346745349,-0.0784719910351139,4.77912349311153,13.4784225317836,409636.375,0.555397376866836
2012-04-01,234402,249119.3,287010,407181,60.1479320967028,10.9,99.1666666666667,4.00333333333333,118.1,1162212,766440,713406,1051637,333563,710698,3805258,909560,106.283695827425,270041.418644328,3897.09158451433,4489.62099328984,1093499.79877169,18180.1727948621,721126.598048009,11989.2168011465,671228.069786334,11159.6200631996,989462.20472759,16450.4775182758,313842.116049121,5217.83717426131,668680.171937169,11117.2595403962,3580283.85292387,59524.6374749454,855785.069308161,14228.0048453249,2724498.78361571,45296.6326296205,8.26798580634927,8.40952356587944,-0.00501435559899477,0.0324088796092834,4.77153172320332,13.4778059623005,408223.95,0.558234762444258
2012-07-01,240983.7,254405.5,267442,405202.6,60.193482850008,10.9,98.2333333333333,3.91333333333333,115.9,1170849,748701,710721,1107245,391515,714808,3853187,903912,105.574592500898,253320.41892345,4003.48490550864,4208.43597893616,1109025.35568872,18424.3426892613,709167.785794326,11781.4712194251,673193.221175782,11183.8223890993,1048779.79992258,17423.4775970011,370842.065998664,6160.83417074802,677064.417742291,11248.1349422731,3649729.45547219,60633.2991989631,856183.27155022,14223.8533311602,2793546.18392197,46409.4458678029,8.29492048718177,8.34484635621233,0.0269346808324986,-0.0646772096671135,4.75272775034571,13.4740352267111,407437.5125,0.556392370364626
2012-10-01,231899,247250.6,280427,430497.4,60.2381889705869,11.5,99.7666666666667,3.77,113.6,1200203,735892,709587,1140877,388845,719404,3916175,917251,106.625004900293,263003.035978505,3849.70072910445,4366.05151105928,1125629.95999141,18686.3180853765,690168.31529166,11457.3217934665,665497.741982333,11047.7714113763,1069990.10322847,17762.6539162876,364684.625678205,6054.04365420536,674704.77555685,11200.6152091706,3672848.60025291,60972.0953272067,860258.811577773,14280.95409704,2812589.78867514,46691.1412301667,8.25575069156034,8.38161433526734,-0.0391697956214294,0.0367679790550071,4.73268350628705,13.4724383896293,406769.9125,0.556435410614141
2013-01-01,228498.2,241847.1,268511,379894.5,60.277309,12.2,98.5333333333333,3.73333333333333,110.5,1217016,698073,705380,1144988,385230,730173,3913764,894747,105.847032483546,253678.344777159,3790.78302914949,4208.52139861053,1149787.54854482,19074.9648187649,659511.16778689,10941.2841868387,666414.526179234,11055.8108388554,1081738.40412389,17946.0301408593,363949.740451992,6037.9228351417,689837.950925558,11444.4052392179,3697566.10853348,61342.5876150755,845320.817226589,14023.864556173,2852245.29130689,47318.7230589024,8.24032788073403,8.34486665325568,-0.0154228108263101,-0.0367476820116597,4.70501552095781,13.4664919436745,406281.0875,0.551691410899193
2013-04-01,227546.7,244402.3,279953,403360.3,60.3068672377938,12.5,100.366666666667,3.71,110.2,1214692,688861,702799,1175496,398718,737532,3945276,899468,107.412625671695,260633.233988406,3773.14741126859,4321.78366952329,1130865.19615737,18751.8478069554,641322.186933118,10634.3144041017,654298.315123673,10849.4827387358,1094374.14144673,18146.758264387,371202.172469626,6155.22227354229,686634.364803867,11385.6745716275,3673009.55109194,60905.3283535527,837395.040271344,13885.5669117987,2835614.5108206,47019.7614417541,8.23566478924313,8.37142348248772,-0.00466309149090449,0.0265568292320424,4.70229689671881,13.4628262124142,406263.0875,0.548069984922363
2013-07-01,235858.4,251987.4,274303,406062.1,60.3278734148133,12.4,99.3,3.72333333333333,108.6,1217649,676287,699245,1230773,419346,738656,3991429,892538,106.843489418392,256733.472009555,3909.60905215807,4255.63603484348,1139656.71341168,18891.0473534417,632969.780078694,10492.1613219549,654457.284956131,10848.3400443456,1151940.10107661,19094.657840098,392486.245332056,6505.8856398489,691343.949941087,11459.7765644318,3735771.84883004,61924.4743328337,835369.57175264,13847.1576149992,2900402.2770774,48077.3167178344,8.27119266132007,8.35599950923572,0.0355278720769423,-0.0154239732520036,4.68767140749983,13.4577564605202,406649.25,0.542050161264891
2013-10-01,229450.7,246330.1,287880,431943.9,60.3407426540795,12.5,100.4,3.59,107.1,1228198,684494,697616,1335311,442320,758586,4141046,906365,107.361527544004,268140.745186406,3802.58329459734,4443.77601919153,1143983.35055041,18958.7217563533,637559.85561909,10565.992852857,649782.110928025,10768.5467952074,1243751.86395583,20612.1404750683,411991.157464399,6827.74422957064,706571.54136437,11709.6924944228,3857104.21109902,63922.0540126754,844217.682752803,13990.8401126668,3012886.52834622,49931.2139000086,8.24343592911308,8.39925974876738,-0.0277567322069885,0.0432602395316675,4.6737629774537,13.4554240870937,407141.45,0.538508140050506
2014-01-01,228477,243043.2,270385,386106.9,60.345917,13,98.9666666666667,3.50666666666667,105.7,1232064,676685,694818,1418572,441989,774191,4226932,888739,106.380388693638,254168.088047389,3786.12193431413,4211.85227904299,1158168.35709088,19192.1577244552,636099.386653652,10540.8852541532,653144.821646582,10823.3473632786,1333490.1455242,22097.4377690574,415479.775386865,6884.96912536544,727757.258181838,12059.7597047343,3973412.81782025,65843.9380052879,835434.999734263,13844.1014946258,3137977.81808598,51999.8365106621,8.23909753788407,8.34565780118657,-0.00433839122901603,-0.053601947580816,4.66060489287619,13.4514052197493,408427.1625,0.531336347138818
2014-04-01,228416.9,246233.9,282748,407037,60.344087046461,12.6,100.766666666667,3.34666666666667,104.7,1239727,661922,696308,1468347,472155,791003,4291800,895651,107.805320849885,262276.47927853,3785.24079458082,4346.34927986555,1149968.28563432,19056.8511666922,613997.523296374,10174.9409651957,645893.908121276,10703.5161145777,1362035.74037373,22571.1549720696,437970.033647468,7257.87819625575,733732.800722746,12159.1499123654,3981065.09601339,65972.7454812305,830804.076217319,13767.7793613425,3150261.01979607,52204.9661198881,8.23886478196711,8.37709152571072,-0.000232755916957927,0.0314337245241525,4.65109911787649,13.4535473701652,409764.9875,0.53020829704687
2014-07-01,236288.7,252413.5,275676,408291.9,60.3352902896404,12.8,99.2333333333333,3.11,103.5,1240717,634337,691896,1498530,500437,809720,4312345,888122,106.829257956169,258052.901680836,3916.26026601832,4276.98119031248,1161401.870365,19249.1303976441,593785.833708833,9841.43493564638,647665.268145807,10734.4352705801,1402733.69736859,23248.9756929111,468445.63893285,7764.040525604,757957.150963472,12562.4182352465,4036670.36774635,66903.9686122045,831347.158064493,13778.7877388772,3205323.20968186,53125.1808733273,8.2728924636529,8.36100271034782,0.0340276816857887,-0.0160888153629024,4.63957161270542,13.4471909342879,411049.0375,0.520723135274688
2014-10-01,230827.7,248141.4,290213,434435,60.3191306122034,13.1,100.566666666667,2.82333333333333,101.9,1259064,588677,692500,1471865,521977,827916,4288459,901971,107.505798627815,269951.02004192,3826.77431947768,4475.37982232298,1171159.15240895,19416.0482838924,547576.974929507,9077.99846204556,644151.300524199,10679.0547872034,1369102.89378491,22697.6562806746,485533.80995483,8049.41657857051,770112.878158546,12767.3073259239,3989049.01385517,66132.4023302175,838997.534563339,13909.3107949006,3150051.47929183,52223.0915353169,8.24977751307743,8.40634650360391,-0.0231149505754686,0.0453437932560892,4.62399194022868,13.4480635170436,412393.5875,0.518330035263633
2015-01-01,232559.1,246633.8,271591,390180.2,60.295497,12.4,98.8333333333333,2.67333333333333,99.7,1254829,562962,691011,1671930,587359,851333,4473214,884797,106.057123060901,256079.923876536,3856.98951946611,4247.08206446223,1183163.34045705,19622.7479550761,530810.174510137,8803.47954524925,651546.053727293,10805.8824646108,1576442.9127876,26145.2843284068,553813.815657362,9184.99462169392,802711.760822647,13312.9636666341,4217740.28080259,69951.1653548953,834264.568436317,13836.2665529785,3383475.71236628,56114.8988019168,8.25764224092844,8.35398745305153,0.00786472785101289,-0.0523590505523774,4.60216567696779,13.4459110215811,414267.9,0.511642876604271
2015-04-01,234015.6,252652.4,286763,414062.9,60.2655668504377,12.4,100.866666666667,2.47333333333333,99.8,1255849,514145,691822,1679512,604234,861027,4450528,894434,107.96903119645,265597.455883654,3883.07307522323,4407.11785791035,1163156.68121072,19300.5183888397,476196.73373239,7901.63867394091,640759.662593644,10632.2680774551,1555549.75476637,25811.5842273052,559636.400645843,9286.17168796742,797475.896985088,13232.695528513,4122041.24708894,68397.9503141271,828417.176748186,13746.1110886767,3293624.07034076,54651.8392254504,8.26438214882402,8.39097620782688,0.00673990789558232,0.0369887547753507,4.60316818331742,13.4470839760781,416422.4,0.507628567373628
2015-07-01,240832.5,257864.2,278494,416334.5,60.2312803707261,11.5,99.5333333333333,2.5,100.7,1256985,508510,692043,1653886,578349,867572,4422460,890501,107.077086031601,260087.391543145,3998.46223619464,4318.14482345877,1173906.61866633,19489.9828036343,474900.857733397,7884.62165855286,646303.542287061,10730.3636633496,1544575.091922,25644.0687034225,540123.962496809,8967.49926570252,810231.238216512,13452.0009076597,4130164.69153338,68571.7565044614,831644.783214583,13807.5229033116,3298519.9083188,54764.2336011498,8.29366512523432,8.37058114998864,0.0292829764102969,-0.0203950578382379,4.61214579972452,13.4474033713976,418612.55,0.502702301964305
2015-10-01,233579.6,252353.5,296341,442700.3,60.196017963426,11.7,100.733333333333,2.38,99.8,1284356,484257,692487,1620339,578609,885086,4416464,902373,108.042595329461,274281.637808078,3880.31647113134,4556.47478168285,1188749.67422204,19747.9785946024,448209.336811399,7445.83033854037,640938.879604249,10647.5295424636,1499722.39657794,24913.9801488056,535537.857301199,8896.56617530052,819200.980225487,13608.8898890823,4087706.32224504,67906.590178916,835201.151220348,13874.6910423178,3252505.17102469,54031.8991365983,8.26367199401567,8.42430452934012,-0.0299931312186512,0.0537233793514815,4.60316818331742,13.4480447443042,421016.7875,0.497616757137815
2016-01-01,235935.3,251597.4,275801,401101.4,60.163712,11.5,98.8333333333333,2.31,99.8,1296769,458432,694492,1519191,564607,898031,4303915,888105,106.64335780178,258619.951289078,3921.55490671852,4298.6036381711,1215986.65564369,20211.297062982,429873.936314062,7145.07004345181,651228.556860397,10824.2748861705,1424552.85665681,23677.9415581408,529434.754904705,8799.90175647249,842088.076098644,13996.6110485112,4035802.21845582,67080.3393656265,832780.417183356,13841.9055191168,3203021.80127246,53238.4338465097,8.27424351401295,8.36604551363468,0.0105715199972796,-0.0582590157054454,4.60316818331742,13.4509359220317,423719.0625,0.494109995869753
2016-04-01,233964.1,253439.3,290181,424273,60.1371181759579,11.8,100.566666666667,2.19333333333333,100.5,1301426,439309,696987,1519278,588160,911858,4310047,898796,108.329146851592,267869.73629317,3890.51067122029,4454.31614314138,1201362.73369061,19977.0585975784,405531.671547125,6743.45036555562,643397.479124297,10698.8412255099,1402464.65900943,23321.1151705988,542937.904611918,9028.33260189341,841747.605793686,13997.1390602852,3978658.67614065,66159.7827900451,829689.909061434,13796.6356590917,3148968.76707921,52363.1471309533,8.26629570594496,8.40162882489905,-0.00794780806799267,0.0355833112643715,4.61015772749913,13.4545220382057,426154.225,0.491965447955034
2016-07-01,242015.7,260450.2,282923,425813.1,60.1140771572194,11.8,99.4666666666667,2.04333333333333,100.7,1304598,417484,697890,1564841,614144,925871,4346122,895559,107.622169056804,262885.42823428,4025.94053580901,4373.10927267072,1212201.92032314,20165.0258582995,387916.359295497,6453.00364972683,648463.050053977,10787.2079339756,1454013.62350731,24187.5728991822,570648.227388771,9492.75534740932,860297.658107332,14311.0848372063,4038314.81755963,67177.5232779174,832132.457326068,13842.5556321816,3206182.36023356,53334.9676457358,8.30051383604819,8.38322953913428,0.0342181301032287,-0.0183992857647723,4.61214579972452,13.4558167762022,428241.5375,0.488374120864901
2016-10-01,236386.1,257165.2,298935,453668.9,60.0915027751456,11.9,100.9,1.98666666666667,100,1334919,387152,700822,1573680,610846,940336,4375445,914264,108.795479126406,274767.851017667,3933.76915342798,4572.49092348068,1226998.5947201,20418.8369079629,355853.02175119,5921.85259674308,644164.63407063,10719.7291517406,1446457.16222417,24070.9101191332,561462.668214622,9343.46192531647,864315.325922188,14383.3202034627,4021715.82416244,66926.531014063,840351.094862818,13984.5245343139,3181364.72929962,52942.006479749,8.27735331736657,8.42781339523969,-0.0231605186816175,0.0445838561054117,4.60517018598809,13.4600092108056,431168.7375,0.485754416016609
2017-01-01,238361.1,257955.6,280034,411798.4,60.066734,11.6,100.166666666667,2.06333333333333,99.1,1330922,374421,704217,1667522,642654,965747,4468587,902502,108.225640655953,258750.143037012,3968.27135632179,4307.71120395878,1229765.87796877,20473.3268495798,345963.301977835,5759.64895940296,650693.306809513,10832.8398013035,1540782.7478712,25651.1823644548,593809.374659176,9885.82756404195,892345.837960979,14855.9073972788,4128954.07494565,68739.4469448872,833907.745456584,13883.0212652578,3295046.32948907,54856.4256796294,8.28608585223634,8.36816199887942,0.00873253486977354,-0.0596513963602732,4.59612944133594,13.4648418262808,433685.475,0.484766987910471
2017-04-01,237759.4,261461.9,295702,433544.2,60.0382914543635,11.2,102.166666666667,2.08333333333333,99.6,1332300,348992,704768,1678443,656837,971495,4462565,911144,109.974324360832,268882.761243237,3960.12934812987,4478.52120254989,1211464.59207027,20178.1989914076,317339.52631974,5285.61887143236,640847.765236196,10673.9840477193,1526213.51370428,25420.6686555094,597263.955761963,9948.05050733259,883383.467592368,14713.667664308,4057824.42941686,67587.2735735877,828506.112945492,13799.6284183946,3229318.31647137,53787.6451551931,8.28403196738424,8.40704818220122,-0.00205388485210101,0.0388861833218002,4.60116216459055,13.4656239496222,435941.3375,0.480360983361609
2017-07-01,244400.2,266360.1,289268,433033,60.0061863890005,11.3,100.766666666667,2.07666666666667,99.2,1342272,349463,706368,1711796,676065,979889,4514488,909016,108.990387871071,265406.891057391,4072.91672254646,4422.99214512391,1231550.80573512,20523.7306325614,320636.532107212,5343.39126350456,648101.189286153,10800.5728790149,1570593.54814386,26173.8604410254,620297.820024043,10337.2311648478,899060.017255056,14982.788798254,4142097.37957844,69027.8391085643,834033.181967673,13899.1199434156,3308064.19761077,55128.7191651486,8.31211466121951,8.39457170195084,0.0280826938352732,-0.0124764802503794,4.59713801429083,13.4678916271326,437803.2,0.478366853814728
2017-10-01,239354.1,263291.1,307399,466117.9,59.9719949020119,10.9,101.966666666667,1.97,98.8,1363498,322737,710984,1718863,684990,992601,4535472,928138,110.00587851291,279438.702872523,3991.09785144016,4659.486537493,1239477.39741925,20667.6032612293,293381.59411374,4891.97657328384,646314.551196062,10776.9393406385,1562519.22464151,26054.1478934376,622684.904897706,10382.9279968944,902316.324743963,15045.6279838324,4122936.02970293,68747.6885909728,843716.729093778,14068.5119858415,3279219.30060915,54679.1766051314,8.29182162277377,8.44666053596153,-0.0202930384457449,0.0520888340106946,4.59309760475382,13.474405205016,440279.6625,0.479239804436607
