"window_end","horizon","target_date","actual_dlcons","forecast_dlcons","forecast_se","actual_lcons","forecast_lcons","spec_name"
2022-04-01,1,2022-07-01,0.00426375818649305,0.0114745801879181,0.00694919418788266,9.66964087103426,9.67685169303568,"Spec8_CCI_Interactions"
2022-04-01,4,2023-04-01,-0.00295094513243832,0.00331258879374672,0.00694919418788266,9.66851650193014,9.70199193172646,"Spec8_CCI_Interactions"
2022-04-01,8,2024-04-01,-0.00773596847638736,-0.00368663124771257,0.00694919418788266,9.64585748113031,9.69093301242668,"Spec8_CCI_Interactions"
2022-07-01,1,2022-10-01,0.00272886521546845,0.0126860308306721,0.00693495464412372,9.67236973624973,9.68232690186493,"Spec8_CCI_Interactions"
2022-07-01,4,2023-07-01,-0.00870455176861107,-0.00239676177068588,0.00693495464412372,9.65981195016153,9.69201384195714,"Spec8_CCI_Interactions"
2022-07-01,8,2024-07-01,-0.00184946965238098,-0.00347931777909042,0.00693495464412372,9.64400801147793,9.68395648369036,"Spec8_CCI_Interactions"
2022-10-01,1,2023-01-01,-0.000902289187150629,0.00747505153589791,0.00693689029067176,9.67146744706258,9.67984478778562,"Spec8_CCI_Interactions"
2022-10-01,4,2023-10-01,-0.00578503065892377,-0.00370359743040149,0.00693689029067176,9.6540269195026,9.67844241869386,"Spec8_CCI_Interactions"
2022-10-01,8,2024-10-01,0.00160016896282933,-0.00234642950119599,0.00693689029067176,9.64560818044076,9.6723572197566,"Spec8_CCI_Interactions"
2023-01-01,1,2023-04-01,-0.00295094513243832,0.00443584219414577,0.00693503524214214,9.66851650193014,9.67590328925672,"Spec8_CCI_Interactions"
2023-01-01,4,2024-01-01,-0.000433469895900984,0.00185248218167529,0.00693503524214214,9.6535934496067,9.67113170952047,"Spec8_CCI_Interactions"
2023-04-01,1,2023-07-01,-0.00870455176861107,-0.00304378778577757,0.00692470479380224,9.65981195016153,9.66547271414436,"Spec8_CCI_Interactions"
2023-04-01,4,2024-04-01,-0.00773596847638736,-0.00457180427976284,0.00692470479380224,9.64585748113031,9.6562150016792,"Spec8_CCI_Interactions"
2023-07-01,1,2023-10-01,-0.00578503065892377,-0.00603321216372837,0.00690692508293703,9.6540269195026,9.6537787379978,"Spec8_CCI_Interactions"
2023-07-01,4,2024-07-01,-0.00184946965238098,-0.00559975382155116,0.00690692508293703,9.64400801147793,9.64341813403087,"Spec8_CCI_Interactions"
2023-10-01,1,2024-01-01,-0.000433469895900984,0.00040441847007608,0.00687810668437858,9.6535934496067,9.65443133797268,"Spec8_CCI_Interactions"
2023-10-01,4,2024-10-01,0.00160016896282933,-0.00392554944096505,0.00687810668437858,9.64560818044076,9.63978502951162,"Spec8_CCI_Interactions"
2015-01-01,1,2015-04-01,0.0026387838266313,-0.00137465485311956,0.0051585807844999,9.61595968676492,9.61194624808517,"Spec9_KalmanCCI"
2015-01-01,4,2016-01-01,0.00386268344003859,0.00189303287979793,0.0051585807844999,9.62703047973885,9.61488465317868,"Spec9_KalmanCCI"
2015-01-01,8,2017-01-01,0.000310795292557842,0.0220228573592591,0.0051585807844999,9.63320924557572,9.67470186678368,"Spec9_KalmanCCI"
