"window_end","term","estimate","se","ci_low","ci_high"
2006-07-01,"ln_yp_over_y",0.253358890676429,0.0834788028041543,0.0897404371802862,0.416977344172571
2006-07-01,"networth_y",0.00625617030494074,0.00428466172642953,-0.00214176667886114,0.0146541072887426
2006-10-01,"ecm_lag",-0.242547069740137,0.0781884645456758,-0.395796460249661,-0.0892976792306121
2006-10-01,"real_rate",0.000849942612927223,0.000836551708920324,-0.000789698736556612,0.00248958396241106
2006-10-01,"ln_yp_over_y",0.272425396708907,0.0798349628056964,0.115948869609742,0.428901923808072
2006-10-01,"networth_y",0.00325613975420054,0.00424074437477953,-0.00505571922036734,0.0115679987287684
2007-01-01,"ecm_lag",-0.239869984553886,0.0789920089331471,-0.394694322062854,-0.0850456470449175
2007-01-01,"real_rate",0.000760839749838001,0.000850033119346969,-0.000905225164082058,0.00242690466375806
2007-01-01,"ln_yp_over_y",0.271273049099877,0.0810196668192087,0.112474502134228,0.430071596065526
2007-01-01,"networth_y",0.00306825379939039,0.00398917761158735,-0.00475053431932081,0.0108870419181016
2007-04-01,"ecm_lag",-0.247428489080386,0.0808956833094895,-0.405984028366985,-0.0888729497937861
2007-04-01,"real_rate",0.000743339877780035,0.000845131443023099,-0.000913117750545239,0.00239979750610531
2007-04-01,"ln_yp_over_y",0.291493984187908,0.0800458727667004,0.134604073565175,0.448383894810641
2007-04-01,"networth_y",0.00174553367865171,0.00404711745591491,-0.00618681653494152,0.00967788389224494
2007-07-01,"ecm_lag",-0.25435305418134,0.0841190735565978,-0.419226438352272,-0.0894796700104088
2007-07-01,"real_rate",0.000774416855879659,0.000851162180109007,-0.000893861017133995,0.00244269472889331
2007-07-01,"ln_yp_over_y",0.295776426822563,0.0868002859997812,0.125647866262992,0.465904987382134
2007-07-01,"networth_y",0.00251256475606084,0.00385430443859059,-0.00504187194357671,0.0100670014556984
2007-10-01,"ecm_lag",-0.255218392116879,0.084956313512958,-0.421732766602276,-0.088704017631481
2007-10-01,"real_rate",0.00078779592964575,0.000844245270227504,-0.000866924800000158,0.00244251665929166
2007-10-01,"ln_yp_over_y",0.298578506806478,0.0849768873323777,0.132023807635017,0.465133205977938
2007-10-01,"networth_y",0.00235118537687803,0.00372703445588208,-0.00495380215665085,0.00965617291040692
2008-01-01,"ecm_lag",-0.237753105233558,0.0833143469237558,-0.40104922520412,-0.0744569852629969
2008-01-01,"real_rate",0.000874867381879694,0.00082989577543462,-0.00075172833797216,0.00250146310173155
2008-01-01,"ln_yp_over_y",0.277809251100343,0.0823423356574608,0.11641827321172,0.439200228988966
2008-01-01,"networth_y",0.0015726441320559,0.00332535534122054,-0.00494505233673636,0.00809034060084816
2008-04-01,"ecm_lag",-0.241791189380093,0.084567873364078,-0.407544221173686,-0.0760381575865006
2008-04-01,"real_rate",0.00091830780424238,0.000824988212364713,-0.000698669091992458,0.00253528470047722
2008-04-01,"ln_yp_over_y",0.277321197930993,0.083756754856105,0.113157958413027,0.441484437448959
2008-04-01,"networth_y",0.00217990705505398,0.00301178847087916,-0.00372319834786916,0.00808301245797713
2008-07-01,"ecm_lag",-0.237059613791878,0.0850901929252609,-0.403836391925389,-0.0702828356583665
2008-07-01,"real_rate",0.000999328178720986,0.000839281134378217,-0.00064566284466032,0.00264431920210229
2008-07-01,"ln_yp_over_y",0.273665384987764,0.0846415361292643,0.107767974174406,0.439562795801122
2008-07-01,"networth_y",0.00132459578033251,0.0030206667434313,-0.00459591103679284,0.00724510259745786
2008-10-01,"ecm_lag",-0.219977357921665,0.081202023413093,-0.379133323811327,-0.0608213920320027
2008-10-01,"real_rate",0.000912078644226355,0.000862197395224132,-0.000777828250412944,0.00260198553886565
2008-10-01,"ln_yp_over_y",0.237074607887392,0.0864624260163735,0.0676082528953001,0.406540962879484
2008-10-01,"networth_y",0.00452476834186994,0.00316996912157394,-0.00168837113641497,0.0107379078201549
2009-01-01,"ecm_lag",-0.217334356914414,0.0827250730398746,-0.379475500072568,-0.0551932137562597
2009-01-01,"real_rate",0.000816793750789109,0.000804056537755474,-0.00075915706321162,0.00239274456478984
2009-01-01,"ln_yp_over_y",0.227569845755493,0.0906370275936281,0.0499212716719823,0.405218419839005
2009-01-01,"networth_y",0.00408992273393441,0.00273357669147219,-0.00126788758135109,0.00944773304921991
2009-04-01,"ecm_lag",-0.223411564326372,0.0834037103263752,-0.386882836566068,-0.0599402920866769
2009-04-01,"real_rate",0.000678759750365643,0.0008497641760367,-0.000986778034666289,0.00234429753539757
2009-04-01,"ln_yp_over_y",0.227183232280597,0.0922908007164234,0.0462932628764074,0.408073201684787
2009-04-01,"networth_y",0.00330863961358681,0.0026625416662958,-0.00190994205235297,0.00852722127952659
2009-07-01,"ecm_lag",-0.270687770935392,0.0892934240209393,-0.445702882016433,-0.0956726598543511
2009-07-01,"real_rate",0.000441785633586482,0.000947346393013368,-0.00141501329671972,0.00229858456389268
2009-07-01,"ln_yp_over_y",0.298527538895575,0.0915539700346414,0.119081757627678,0.477973320163472
2009-07-01,"networth_y",0.00339329418157664,0.0026974497228339,-0.0018937072751778,0.00868029563833108
2009-10-01,"ecm_lag",-0.273539973372376,0.0890750833608947,-0.44812713675973,-0.0989528099850225
2009-10-01,"real_rate",0.000530131437568168,0.000906809596807741,-0.001247215372175,0.00230747824731134
2009-10-01,"ln_yp_over_y",0.311254198766071,0.0866682285110841,0.141384470884347,0.481123926647796
2009-10-01,"networth_y",0.00344955840968035,0.00270824183271562,-0.00185859558244227,0.00875771240180298
2010-01-01,"ecm_lag",-0.284533042820311,0.0898627121023059,-0.46066395854083,-0.108402127099791
2010-01-01,"real_rate",0.000692200430862075,0.000860940752683512,-0.000995243444397609,0.00237964430612176
2010-01-01,"ln_yp_over_y",0.353611626359803,0.0887795681741219,0.179603672738525,0.527619579981082
2010-01-01,"networth_y",0.00431623377942061,0.00282420212939746,-0.00121920239419841,0.00985166995303962
2010-04-01,"ecm_lag",-0.285582408269268,0.0926867192775195,-0.467248378053207,-0.10391643848533
2010-04-01,"real_rate",0.000465122336480617,0.000882914655485498,-0.00126539038827096,0.00219563506123219
2010-04-01,"ln_yp_over_y",0.341215510205444,0.091763605777971,0.16135884288062,0.521072177530267
2010-04-01,"networth_y",0.0042138535927436,0.00281357021232854,-0.00130074402342034,0.00972845120890753
2010-07-01,"ecm_lag",-0.276876207092043,0.0925066997347562,-0.458189338572165,-0.0955630756119208
2010-07-01,"real_rate",0.000641148457510514,0.000877596278181849,-0.00107894024772591,0.00236123716274694
2010-07-01,"ln_yp_over_y",0.345536880790017,0.0944470420160031,0.160420678438651,0.530653083141383
2010-07-01,"networth_y",0.00416678951032978,0.0029455298461723,-0.00160644898816794,0.0099400280088275
2010-10-01,"ecm_lag",-0.281058279254533,0.0943098163459455,-0.465905519292586,-0.0962110392164801
2010-10-01,"real_rate",0.000556584461612578,0.000895742899343589,-0.00119907162110086,0.00231224054432601
2010-10-01,"ln_yp_over_y",0.352213338140829,0.0966421991344918,0.162794627837225,0.541632048444433
2010-10-01,"networth_y",0.00444847645420349,0.00303005578359447,-0.00149043288164167,0.0103873857900487
2011-01-01,"ecm_lag",-0.289316223865997,0.100694870146081,-0.486678169352316,-0.0919542783796776
2011-01-01,"real_rate",0.000446895929896444,0.000928531452915266,-0.00137302571781748,0.00226681757761036
2011-01-01,"ln_yp_over_y",0.360872062930658,0.102378066910544,0.160211051785993,0.561533074075323
2011-01-01,"networth_y",0.00467157754269334,0.00314571633882474,-0.00149402648140314,0.0108371815667898
2011-04-01,"ecm_lag",-0.271656114429605,0.104765484027719,-0.476996463123935,-0.0663157657352753
2011-04-01,"real_rate",0.00033262032977487,0.00104588582111176,-0.00171731587960418,0.00238255653915392
2011-04-01,"ln_yp_over_y",0.329755940614359,0.108435908840389,0.117221559287197,0.542290321941522
2011-04-01,"networth_y",0.00423911942725262,0.00324724602353274,-0.00212548277887154,0.0106037216333768
2011-07-01,"ecm_lag",-0.238036423896371,0.0968399396529784,-0.427842705616209,-0.0482301421765337
2011-07-01,"real_rate",0.00074206245702885,0.0010936611406294,-0.00140151337860477,0.00288563829266247
2011-07-01,"ln_yp_over_y",0.273812495832347,0.105264196281675,0.0674946711202634,0.48013032054443
2011-07-01,"networth_y",0.00298622741292674,0.00322835496321076,-0.00334134831496636,0.00931380314081983
2011-10-01,"ecm_lag",-0.233020169664086,0.0874724192923946,-0.404466111477179,-0.0615742278509921
2011-10-01,"real_rate",0.00106491999253158,0.00114082290123406,-0.00117109289388718,0.00330093287895033
2011-10-01,"ln_yp_over_y",0.253384763842123,0.0970668719274771,0.0631336948642676,0.443635832819978
2011-10-01,"networth_y",0.00256914282343477,0.00313226626158905,-0.00357009904927978,0.00870838469614932
2012-01-01,"ecm_lag",-0.225140110915123,0.0835694560169899,-0.388936244708423,-0.061343977121823
2012-01-01,"real_rate",0.0014217465725075,0.00115641670289063,-0.000844830165158138,0.00368832331017314
2012-01-01,"ln_yp_over_y",0.22871744277019,0.0933511843805541,0.0457491213843045,0.411685764156076
2012-01-01,"networth_y",0.00219049758169948,0.00304287052035922,-0.00377352863820459,0.00815452380160354
2012-04-01,"ecm_lag",-0.222074815503103,0.0888688774572713,-0.396257815319355,-0.0478918156868517
2012-04-01,"real_rate",0.00131790150857157,0.00120066424050272,-0.00103540040281376,0.0036712034199569
2012-04-01,"ln_yp_over_y",0.232078761512767,0.0912086684684983,0.0533097713145099,0.410847751711023
2012-04-01,"networth_y",0.00229942781792384,0.00290820773068985,-0.00340065933422826,0.00799951497007594
2012-07-01,"ecm_lag",-0.19336875820129,0.0941488216863956,-0.377900448706626,-0.00883706769595505
2012-07-01,"real_rate",0.0012508469189208,0.00122811083576211,-0.00115625031917295,0.00365794415701454
2012-07-01,"ln_yp_over_y",0.204636449616443,0.0905226194747071,0.0272121154460175,0.382060783786869
2012-07-01,"networth_y",0.0018385644865609,0.00276641011352285,-0.00358359933594388,0.00726072830906568
2012-10-01,"ecm_lag",-0.18414560368217,0.10047733634525,-0.381081182918859,0.0127899755545194
2012-10-01,"real_rate",0.00124043854720188,0.00123279774073344,-0.00117584502463566,0.00365672211903941
2012-10-01,"ln_yp_over_y",0.193693220286863,0.0951293442313405,0.0072397055934352,0.38014673498029
2012-10-01,"networth_y",0.00160339361248546,0.00265876142234589,-0.00360777877531248,0.0068145660002834
2013-01-01,"ecm_lag",-0.21380848544743,0.102501966978732,-0.414712340725745,-0.0129046301691146
2013-01-01,"real_rate",0.001639206927238,0.00124079401909989,-0.00079274935019779,0.0040711632046738
2013-01-01,"ln_yp_over_y",0.215738495981708,0.0959991081613654,0.0275802439854322,0.403896747977985
2013-01-01,"networth_y",0.00125331322308006,0.00259938701285205,-0.00384148532210997,0.00634811176827008
2013-04-01,"ecm_lag",-0.191845906738515,0.10854661172675,-0.404597265722946,0.0209054522459151
2013-04-01,"real_rate",0.00149491220880418,0.00127814922646651,-0.00101026027507018,0.00400008469267854
2013-04-01,"ln_yp_over_y",0.196535173009463,0.0999022566021289,0.000726750069290544,0.392343595949636
2013-04-01,"networth_y",0.0012415019853306,0.00249477980517381,-0.00364826643281006,0.00613127040347127
2013-07-01,"ecm_lag",-0.157653469785255,0.106990779206507,-0.36735539703001,0.0520484574594988
2013-07-01,"real_rate",0.00115414824462155,0.00125578578920139,-0.00130719190221317,0.00361548839145627
2013-07-01,"ln_yp_over_y",0.168232484789058,0.0949019712386753,-0.0177753788387451,0.354240348416862
2013-07-01,"networth_y",0.000955481318674023,0.00246255869083259,-0.00387113371535784,0.00578209635270589
2013-10-01,"ecm_lag",-0.171886079656686,0.097223564614211,-0.36244426630054,0.0186721069871676
2013-10-01,"real_rate",0.00115407776399995,0.00124290526113503,-0.00128201654782472,0.00359017207582461
2013-10-01,"ln_yp_over_y",0.180467287083074,0.0844931870747251,0.014860640416613,0.346073933749535
2013-10-01,"networth_y",0.00104370237092385,0.00244736529487633,-0.00375313360703377,0.00584053834888147
2014-01-01,"ecm_lag",-0.167459892156779,0.0904577896865034,-0.344757159942325,0.00983737562876796
2014-01-01,"real_rate",0.00073681624103217,0.00120449983206037,-0.00162400342980615,0.00309763591187049
2014-01-01,"ln_yp_over_y",0.17251055564034,0.0768565316913212,0.0218717535253506,0.32314935775533
2014-01-01,"networth_y",0.0010393158592636,0.00248426421001847,-0.0038298419923726,0.0059084737108998
2014-04-01,"ecm_lag",-0.166540320759402,0.0836261635380439,-0.330447601293968,-0.0026330402248359
2014-04-01,"real_rate",0.000679867220956488,0.00123005826438185,-0.00173104697723193,0.00309078141914491
2014-04-01,"ln_yp_over_y",0.171478477213526,0.0690192127533394,0.0362008202169807,0.306756134210071
2014-04-01,"networth_y",0.00104205310088355,0.00248633454363352,-0.00383116260463816,0.00591526880640525
2014-07-01,"ecm_lag",-0.152132865879577,0.0802272046315082,-0.309378186957333,0.00511245519817885
2014-07-01,"real_rate",0.000366520166378586,0.00122372312503842,-0.00203197715869672,0.00276501749145389
2014-07-01,"ln_yp_over_y",0.156545159585808,0.0645168113710563,0.0300922092985372,0.282998109873078
2014-07-01,"networth_y",0.00102688570678297,0.00249782415230477,-0.00386884963173439,0.00592262104530033
2014-10-01,"ecm_lag",-0.166276811464364,0.0760155318169145,-0.315267253825517,-0.0172863691032118
2014-10-01,"real_rate",0.0000718401599604679,0.00118509911546217,-0.00225095410634538,0.00239463442626632
2014-10-01,"ln_yp_over_y",0.167974695788251,0.0582545389614478,0.0537957994238138,0.282153592152689
2014-10-01,"networth_y",0.000725508890326561,0.00254738327328742,-0.00426736232531679,0.00571838010596991
2015-01-01,"ecm_lag",-0.162861662404707,0.0710636283051611,-0.302146373882823,-0.0235769509265913
2015-01-01,"real_rate",0.000108864056191901,0.00118484867642308,-0.00221343934959734,0.00243116746198114
2015-01-01,"ln_yp_over_y",0.165231512974645,0.0528521266108133,0.0616413448174505,0.268821681131839
2015-01-01,"networth_y",0.000760164247802486,0.00254571893602846,-0.00422944486681329,0.00574977336241827
2015-04-01,"ecm_lag",-0.165807479350964,0.0729936352497209,-0.308875004440417,-0.0227399542615114
2015-04-01,"real_rate",-0.000241960744304914,0.00122786909022129,-0.00264858416113865,0.00216466267252882
2015-04-01,"ln_yp_over_y",0.162613304062777,0.0530895782143525,0.0585577307626459,0.266668877362908
2015-04-01,"networth_y",0.00085322403937889,0.00256370531728038,-0.00417163838249065,0.00587808646124843
2015-07-01,"ecm_lag",-0.155785353500354,0.0726982271712332,-0.298273878755971,-0.0132968282447367
2015-07-01,"real_rate",-0.000344541009655077,0.0011982709988735,-0.00269315216744714,0.00200407014813699
2015-07-01,"ln_yp_over_y",0.153268214373723,0.052070571014758,0.0512098951847978,0.255326533562649
2015-07-01,"networth_y",0.000821109894163977,0.00255770315417516,-0.00419198828801933,0.00583420807634728
2015-10-01,"ecm_lag",-0.163198163509274,0.0721095836616733,-0.304532947486154,-0.0218633795323945
2015-10-01,"real_rate",-0.000397514811491635,0.00121301295235563,-0.00277502019810867,0.0019799905751254
2015-10-01,"ln_yp_over_y",0.157870615802739,0.0513503981244865,0.0572238354787451,0.258517396126732
2015-10-01,"networth_y",0.000833759122496966,0.00254835084784214,-0.00416100853927362,0.00582852678426755
2016-01-01,"ecm_lag",-0.168010744430175,0.0732868418608124,-0.311652954477367,-0.0243685343829826
2016-01-01,"real_rate",-0.000411470347223564,0.00121891708778666,-0.00280054783928541,0.00197760714483829
2016-01-01,"ln_yp_over_y",0.159519817475852,0.0530870985737499,0.0554691042713027,0.263570530680402
2016-01-01,"networth_y",0.000758278850483708,0.0025436247190242,-0.00422722559880373,0.00574378329977114
2016-04-01,"ecm_lag",-0.173295821951363,0.074436369243775,-0.319191105669162,-0.0274005382335638
2016-04-01,"real_rate",-0.000342994420107399,0.00126426235730786,-0.0028209486404308,0.002134959800216
2016-04-01,"ln_yp_over_y",0.163520702449471,0.0551978459815389,0.0553329243256549,0.271708480573287
2016-04-01,"networth_y",0.000628869253124548,0.00256059225487046,-0.00438989156642156,0.00564763007267066
2016-07-01,"ecm_lag",-0.172662664210965,0.0731438325208966,-0.316024575951922,-0.0293007524700077
2016-07-01,"real_rate",-0.00028571970497339,0.00131080347878429,-0.00285489452339059,0.00228345511344381
2016-07-01,"ln_yp_over_y",0.163368385833952,0.054496867462046,0.0565545256083418,0.270182246059562
2016-07-01,"networth_y",0.000667450535356168,0.00254379140657888,-0.00431838062153844,0.00565328169225078
2016-10-01,"ecm_lag",-0.170197785367178,0.076457551747596,-0.320054586792466,-0.0203409839418899
2016-10-01,"real_rate",-0.000305605997621087,0.0013151451398153,-0.00288329047165907,0.0022720784764169
2016-10-01,"ln_yp_over_y",0.16119494820986,0.0573239038448883,0.0488400966738786,0.273549799745841
2016-10-01,"networth_y",0.000648143687563758,0.00254416232768788,-0.00433841447470448,0.005634701849832
2017-01-01,"ecm_lag",-0.150954664559927,0.079852629800694,-0.307465818969288,0.00555648984943274
2017-01-01,"real_rate",-0.000331875220495043,0.00131797524588062,-0.00291510670242107,0.00225135626143098
2017-01-01,"ln_yp_over_y",0.145475526781033,0.0610122569286061,0.0258915032009646,0.2650595503611
2017-01-01,"networth_y",0.000616282056153706,0.00252001348191789,-0.00432294436840536,0.00555550848071278
2017-04-01,"ecm_lag",-0.132393552355459,0.072366671272518,-0.274232228049594,0.0094451233386767
2017-04-01,"real_rate",-0.000431805267052407,0.00133251383243549,-0.00304353237862596,0.00217992184452115
2017-04-01,"ln_yp_over_y",0.122193769698883,0.0573522893678555,0.00978328253788643,0.23460425685988
2017-04-01,"networth_y",0.00109762048969788,0.00250238735615072,-0.00380705872835754,0.00600229970775329
2017-07-01,"ecm_lag",-0.125606738227182,0.0655869526369676,-0.254157165395639,0.0029436889412742
2017-07-01,"real_rate",-0.00035000458373184,0.00134179671914364,-0.00297992615325338,0.0022799169857897
2017-07-01,"ln_yp_over_y",0.105801972970797,0.0549863662781831,-0.00197130493444157,0.213575250876036
2017-07-01,"networth_y",0.00171859893941802,0.00262631378907572,-0.00342897608717039,0.00686617396600643
2017-10-01,"ecm_lag",-0.125189430746579,0.0669994025694123,-0.256508259782627,0.00612939828946951
2017-10-01,"real_rate",-0.000402031931932952,0.00132575646285106,-0.00300051459912102,0.00219645073525512
2017-10-01,"ln_yp_over_y",0.107740637663754,0.0555854175974839,-0.00120678082731422,0.216688056154823
2017-10-01,"networth_y",0.00144468330343997,0.00288410039458281,-0.00420815346994234,0.00709752007682227
2018-01-01,"ecm_lag",-0.114358885293121,0.0722143674692406,-0.255899045532833,0.0271812749465904
2018-01-01,"real_rate",-0.000493525359380521,0.00132860295495245,-0.00309758715108732,0.00211053643232628
2018-01-01,"ln_yp_over_y",0.104245650274098,0.0545972690705645,-0.00276499710420837,0.211256297652405
2018-01-01,"networth_y",0.00100322625961453,0.0033457643229483,-0.00555447181336413,0.00756092433259319
2018-04-01,"ecm_lag",-0.102450715294069,0.0778028356162211,-0.254944273101863,0.0500428425137241
2018-04-01,"real_rate",-0.000643478467456184,0.00134094322066872,-0.00327172717996688,0.00198477024505451
2018-04-01,"ln_yp_over_y",0.104392723042525,0.0547682980652292,-0.00295314116532441,0.211738587250374
2018-04-01,"networth_y",0.000066912583432594,0.00426843530011272,-0.00829922060478833,0.00843304577165352
2018-07-01,"ecm_lag",-0.106578604022446,0.0800361039011242,-0.263449367668649,0.0502921596237575
2018-07-01,"real_rate",-0.000581475702794599,0.00134375387147542,-0.00321523329088643,0.00205228188529723
2018-07-01,"ln_yp_over_y",0.104123419917976,0.0561837083040872,-0.00599664835803466,0.214243488193987
2018-07-01,"networth_y",0.000467907114221218,0.00538949921016204,-0.0100955113376964,0.0110313255661388
2018-10-01,"ecm_lag",-0.122576044696419,0.0805919984917149,-0.280536361740181,0.0353842723473417
2018-10-01,"real_rate",-0.000299769877284473,0.00121958508285165,-0.00269015663967371,0.00209061688510477
2018-10-01,"ln_yp_over_y",0.0812679276744696,0.0527818424102601,-0.0221844834496402,0.184720338798579
2018-10-01,"networth_y",0.00430966921972119,0.00492309107224231,-0.00533958928187374,0.0139589277213161
2019-01-01,"ecm_lag",-0.170064442008134,0.0735292394864309,-0.314181751401539,-0.0259471326147296
2019-01-01,"real_rate",-0.000334669644536958,0.00115395075260849,-0.00259641311964959,0.00192707383057568
2019-01-01,"ln_yp_over_y",0.0686099024256161,0.0550045727882411,-0.0391990602393365,0.176418865090569
2019-01-01,"networth_y",0.00906929286842518,0.003711487780305,0.00179477681902739,0.016343808917823
2019-04-01,"ecm_lag",-0.1760708727203,0.0729384012026762,-0.319030139077546,-0.033111606363055
2019-04-01,"real_rate",-0.000372527427552446,0.00118281592358428,-0.00269084663777764,0.00194579178267275
2019-04-01,"ln_yp_over_y",0.0669450391085155,0.0564318572385545,-0.0436614010790512,0.177551479296082
2019-04-01,"networth_y",0.00962943986256557,0.00409326933088283,0.00160663197403523,0.0176522477510959
2019-07-01,"ecm_lag",-0.162488295735934,0.0741717467453284,-0.307864919356777,-0.01711167211509
2019-07-01,"real_rate",-0.000624222320575424,0.00121659994734383,-0.00300875821736933,0.00176031357621848
2019-07-01,"ln_yp_over_y",0.0445163833327077,0.0553012814398456,-0.0638741282893898,0.152906894954805
2019-07-01,"networth_y",0.0102244538588163,0.00423554373617074,0.00192278813592163,0.0185261195817109
2019-10-01,"ecm_lag",-0.155067533745311,0.0783778323926625,-0.308688085234929,-0.00144698225569251
2019-10-01,"real_rate",-0.000863467649630279,0.00123060392571778,-0.00327545134403713,0.00154851604477658
2019-10-01,"ln_yp_over_y",0.0201383517767704,0.0546895456295549,-0.0870531576571572,0.127329861210698
2019-10-01,"networth_y",0.011476809578848,0.00467694685684199,0.00230999373943772,0.0206436254182583
2020-01-01,"ecm_lag",-0.0766424376508596,0.0980079991209774,-0.268738115927975,0.115453240626256
2020-01-01,"real_rate",-0.000342524975498058,0.00149829348078868,-0.00327918019784388,0.00259413024684776
2020-01-01,"ln_yp_over_y",-0.00220458707980093,0.0740448946797423,-0.147332580652096,0.142923406492494
2020-01-01,"networth_y",0.00902567973978815,0.00502098389802623,-0.000815448700343268,0.0188668081799196
2020-04-01,"ecm_lag",-0.0497988134280036,0.100471440483426,-0.246722836775519,0.147125209919511
